att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,target
-0.48753,-0.48753,-0.32017,-0.11773,-0.036616,-0.026939,0.010337,0.004972,-0.082741,-0.1055,-0.071153,-0.15739,0.10395,0.43032,0.57129,0.69429,0.29035,-0.19963,-0.53278,-0.71853,-0.62774,-0.38356,-0.38317,-0.33817,-0.1044,0.006613,0.23619,0.39861,0.12279,-0.09897,-0.048763,0.090046,0.40165,0.76439,0.83205,0.61548,0.26774,-0.31539,-0.60899,-0.4751,-0.22852,0.54827,1.2177,1.2657,1.0324,0.41225,-0.45224,-0.86861,-0.5868,-0.019767,0.69032,0.97103,0.41274,-0.53423,-1.0995,-1.1994,-1.074,-0.52924,0.19485,0.61582,0.85,1.0897,0.65208,-0.34399,-0.85525,-1.1744,-1.0691,-0.23462,0.66436,1.2797,1.6423,1.5949,1.2246,0.88523,0.73068,0.71337,0.80642,0.48357,-0.15207,-0.97881,-1.7276,-1.8153,-1.4806,-0.92651,-0.28449,0.21002,0.43144,0.47469,0.37055,0.014133,-0.62994,-1.3128,-1.8783,-2.0918,-1.7365,-1.0709,-0.24193,0.77774,1.806,2.5671,2.7973,2.1513,0.64782,-1.0933,-2.2217,-2.1591,-1.5304,-0.8238,-0.46356,-0.34177,-0.3165,-0.3781,-0.53017,-0.8688,-1.357,-1.2002,-0.21387,0.95645,2.146,2.7287,2.4884,1.8415,1.1068,0.42005,-0.038767,-0.19092,-0.10275,0.025447,-0.30713,-1.001,-1.316,7
-0.67891,-0.67891,-0.84585,-0.86444,-0.81026,-0.64478,-0.7282,-0.82357,-0.65955,-0.39371,-0.11162,-0.27281,-0.34957,-0.34957,-0.34957,-0.28259,-0.11711,-0.23137,-0.34957,-0.34957,0.009885,0.39408,0.22432,0.15343,0.13894,-0.027376,-0.11542,-0.12136,-0.25742,-0.29809,-0.15858,-0.024682,0.1008,0.20502,0.20801,0.16346,0.10464,0.12839,0.21539,0.4118,0.50064,0.45928,0.40073,0.42004,0.5992,0.27578,-0.12892,-0.29295,-0.13287,0.15081,-0.01467,-0.18015,-0.34563,-0.18945,-0.16211,-0.32614,-0.48774,-0.50501,-0.18262,-0.10119,-0.051305,0.24676,0.25531,0.10949,0.33973,0.42662,0.37016,0.29167,0.30975,0.48701,0.43868,0.35061,0.28878,0.093756,-0.14265,-0.28872,-0.34957,-0.342,-0.023673,0.073906,-0.083221,-0.38987,-0.54531,-0.38412,-0.34957,-0.23858,0.25213,0.74012,1.0346,-0.27226,-1.4578,-2.5433,-1.6952,-0.85377,-0.052162,0.19197,0.41467,0.77694,1.2501,1.8142,2.6075,2.0318,0.60617,-1.459,-2.21,-1.708,-0.3261,0.19851,-0.66972,-0.56603,-0.22976,0.20782,-0.4992,-1.3948,-0.81948,0.35627,1.8851,1.9219,1.7964,1.4923,0.54328,-0.21822,-0.53654,-0.47239,-0.38699,-0.54411,-0.488,-0.45971,-1.3848,1.5072,7.4041,13
-0.87178,0.04425,0.56189,0.46977,0.038498,-0.2008,-0.18284,0.021502,0.14363,0.029747,-0.14566,-0.3654,-0.45556,-0.39655,-0.14602,0.004939,-0.28252,-0.6928,-0.68955,-0.087215,0.76204,0.37695,-1.1151,-2.0819,-1.5691,0.57869,1.4335,1.1536,0.88758,1.4168,2.578,1.9319,0.54498,-1.584,-1.9924,-1.0354,0.3682,-0.46845,-1.462,-1.3995,0.40363,1.2147,0.97087,0.46139,1.3351,2.2206,2.2062,0.51653,-1.7054,-2.6904,-1.7459,-0.013087,0.35898,0.072843,-0.24992,-0.1551,0.26177,0.14535,0.58188,0.15118,-0.19506,-0.78814,-0.51336,-0.023915,0.36125,0.057889,0.021718,-0.018106,0.20707,-0.39376,-0.94338,-0.62112,-0.09264,0.61458,0.20321,-0.10755,0.17282,1.0486,1.8038,1.7064,0.58882,-0.32937,-0.35957,0.40401,1.4949,1.4771,0.5893,-0.80999,-2.0196,-1.975,-1.4087,-0.63783,-0.14113,0.25539,0.82406,0.87248,0.2991,-0.85347,-1.609,-1.7238,-1.2202,-0.3942,0.38856,1.2219,1.8017,1.5482,0.40663,-1.1373,-1.5557,-0.52328,0.2009,0.2452,-0.71309,-0.352,0.56857,1.0445,0.28461,-0.70569,-0.59801,0.26862,1.294,1.5976,1.2989,0.58248,0.077837,-0.14624,-0.083567,-0.25221,-0.701,-1.1147,-1.2343,2
-0.60247,0.3012,0.62765,0.46467,0.086485,-0.10626,-0.23175,-0.069329,0.014674,0.07253,-0.045338,-0.23235,-0.46297,-0.43386,-0.22628,-0.075106,-0.27635,-0.56261,-0.40441,0.12291,0.71505,0.10676,-1.3522,-2.0642,-1.3436,0.80895,1.5206,1.739,1.3555,1.6366,1.8762,0.74491,-0.84827,-1.6338,-1.0058,-0.10259,-1.0009,-1.9644,-1.1673,1.0983,1.7205,0.99431,0.20191,0.941,1.9895,2.1718,1.3348,-0.96393,-2.5119,-2.5956,-0.68419,0.5523,0.24828,-0.49009,-0.57318,0.37087,1.0427,0.90471,0.25075,-0.61607,-0.81914,-0.67958,-0.062682,0.21106,0.10113,-0.098944,0.068422,0.20728,-0.043204,-0.83011,-0.9285,-0.3268,0.38177,0.54354,0.01981,0.14257,0.73542,1.493,1.7212,0.95324,0.15461,-0.18421,0.33254,0.94177,1.3267,0.62918,-0.26698,-1.5602,-1.9922,-1.6013,-0.84337,-0.21769,0.13602,0.53596,0.84035,0.57777,-0.42047,-1.455,-1.8625,-1.4522,-0.55699,0.30898,1.126,1.8415,1.6931,0.60261,-0.90538,-1.7206,-0.66202,0.050099,0.24601,-0.68656,-0.30498,0.54797,0.92369,0.22929,-0.75218,-0.4694,0.40725,1.4627,1.6673,1.3363,0.74596,0.16644,-0.10724,-0.27753,-0.43641,-0.83403,-1.1233,-1.2804,-1.015,2
0.24221,0.52645,0.20179,-0.24378,-0.38946,-0.49854,-0.5378,-0.51235,-0.41969,-0.25955,-0.13854,-0.15107,-0.12637,-0.006062,-0.022228,-0.1463,-0.33894,-0.41956,-0.21775,0.17977,0.19117,-0.19303,-0.37187,-0.34781,-0.10913,-0.29602,-0.90931,-1.1329,-0.62696,0.92248,2.1555,2.3553,1.7332,0.59039,-0.15694,-0.6387,-0.62982,-0.79933,-0.92141,-0.71375,-0.73766,-0.30239,0.55248,1.3466,1.8137,1.7031,0.9294,0.26397,0.071764,0.13574,0.4204,0.50899,0.49316,0.25719,-0.13762,-0.41891,-0.79908,-0.71527,-0.45634,-0.25194,-0.081229,-0.016438,-0.046558,-0.19425,-0.26106,-0.35933,-0.277,-0.030565,0.16296,0.288,0.20918,0.02918,-0.14247,-0.092968,0.13808,0.7022,1.2555,1.3464,1.4757,1.0906,0.83837,0.91543,0.52208,0.36876,-0.23915,-1.1085,-1.6436,-2.0144,-1.6663,-0.84235,-0.45403,-0.54134,-0.91424,-1.6643,-1.509,-0.86516,-0.096448,0.84433,1.4733,2.1037,2.477,2.3062,1.4091,0.055246,-1.1582,-1.6379,-1.5597,-1.412,-1.2394,-0.9218,-0.57715,-0.4257,-0.36673,-0.6194,-0.42433,0.53236,1.4263,2.175,2.4098,1.995,1.2666,0.39348,-0.34685,-0.80747,-1.0312,-1.1109,-1.2458,-1.313,-1.3465,-1.4435,2.3376,13
-0.42801,-0.42801,-0.22255,0.044345,0.19115,-0.061623,-0.27776,-0.37688,-0.30707,-0.043181,0.41068,0.66308,0.62422,0.31742,-0.13539,-0.43602,-0.50024,-0.35344,-0.080513,0.17407,-0.001608,-0.15137,-0.29117,-0.42528,-0.53795,-0.36894,-0.30201,-0.28485,-0.23972,-0.084201,0.099297,0.2972,0.5421,0.78631,0.94017,0.88834,0.68017,0.31836,-0.10476,-0.43104,-0.29241,-0.066132,0.32229,0.78582,1.117,0.64954,0.36903,0.11713,-0.2299,-0.68505,-0.53019,-0.41845,-0.408,-0.36868,-0.17278,-0.071313,-0.018697,0.025673,0.05236,0.036887,-0.064579,-0.20677,-0.29411,-0.30932,-0.26602,-0.22213,-0.14192,-0.062771,0.016327,0.13426,0.4666,0.71617,0.94755,1.1771,1.3591,1.2328,0.97526,0.58696,0.11268,-0.37189,-0.72024,-0.75559,-0.5906,-0.35854,-0.17262,-0.074195,-0.15741,-0.35851,-0.56846,-0.67742,-0.57686,-0.2353,0.33223,0.83638,1.0199,0.73024,-0.004933,-1.123,-2.1037,-2.552,-2.3629,-1.7573,-0.87141,0.04691,0.85865,1.6358,2.2645,2.6157,2.5214,1.8685,0.59878,-0.83502,-1.9852,-2.5709,-2.4977,-1.9029,-1.4087,-1.1286,-1.0982,-1.2872,-1.5884,-1.3466,-0.78692,-0.01667,0.85083,1.6948,2.1952,2.4426,2.3715,2.0086,1.4785,12
-0.29864,-0.41223,-0.20005,-0.075281,-0.20486,-0.39483,-0.58452,-0.6184,-0.27191,-0.02735,0.13504,0.094506,-0.10296,-0.23231,-0.40553,-0.454,-0.39911,-0.26439,0.042317,0.49349,0.50333,0.2011,-0.37654,-0.8691,-0.5278,0.1277,0.85404,1.0075,0.89508,0.47758,0.37225,0.28174,0.20877,0.3243,0.1693,0.1787,0.19144,0.16244,0.13207,0.24655,0.36565,0.58351,0.544,-0.003128,-0.073187,-0.20293,0.023346,-0.036057,-0.60716,-0.57884,-0.72114,0.15586,0.5728,0.091791,-0.001752,-0.46498,-0.32317,0.080419,0.32456,0.68518,0.26095,-0.35617,-0.4886,-0.2642,0.32266,0.91382,0.86589,0.64349,0.28787,-0.24552,-0.58657,-0.89169,-0.38922,1.0567,2.2136,2.4894,1.4489,0.21121,0.44229,0.97866,0.80735,-0.44935,-2.186,-2.88,-2.2008,-0.87666,0.55933,1.2912,1.0956,0.13037,-1.3576,-2.3055,-2.2499,-1.4002,-0.43301,0.095859,0.3531,0.64535,1.0159,1.584,2.1981,2.4146,1.7573,0.21615,-1.6018,-2.3899,-1.9902,-1.2147,-0.42012,0.05112,0.3543,0.18585,-0.2535,-1.1914,-1.3642,-0.62364,0.44521,1.5361,2.0874,2.1838,2.0768,1.3371,0.69183,-0.00595,-0.53095,-0.61793,-0.7933,-1.0082,-1.3218,-1.614,-1.5406,1
-0.17999,-0.38574,-0.32728,-0.12291,-0.025802,-0.18709,-0.44952,-0.58844,-0.55643,-0.17008,0.03491,0.15742,-0.034536,-0.14846,-0.29056,-0.37378,-0.26174,-0.25032,-0.12977,0.21054,0.50641,0.4383,0.052493,-0.68433,-0.88806,-0.4226,0.37119,0.83433,0.98793,0.75183,0.48609,0.50813,0.22267,0.22176,0.27729,0.16604,0.17184,0.068636,0.041733,0.18459,0.40118,0.69696,0.64563,0.22019,-0.12253,-0.27585,-0.06111,0.12767,-0.53365,-0.5969,-0.55315,-0.22808,0.37259,0.13336,0.18251,-0.17717,-0.31857,0.18923,0.031719,0.33518,0.25258,-0.19698,-0.31872,-0.22813,0.094843,0.8489,0.83504,0.70394,0.47037,-0.11047,-0.51277,-0.96175,-0.69855,0.88647,2.1923,2.5715,1.7504,0.42418,0.32602,0.82584,0.87407,-0.22948,-2.0261,-2.8227,-2.2284,-0.93553,0.35895,1.1919,1.1286,0.31949,-1.2007,-2.2921,-2.2197,-1.4353,-0.4664,0.032755,0.30164,0.63484,0.97602,1.5733,2.1147,2.3849,1.9186,0.55244,-1.0922,-2.2293,-2.3534,-1.6887,-1.0404,-0.35835,-0.026482,-0.10599,-0.42713,-0.92946,-0.69787,0.18059,1.1715,2.0294,2.418,2.3404,1.7226,0.84964,-0.053637,-0.66841,-0.72803,-0.75638,-0.80428,-1.0403,-1.3047,-1.4604,-1.2933,1
2.0182,2.0182,1.4968,-0.23363,-2.1534,-0.89538,0.10336,0.3137,0.3512,0.94501,0.83489,-0.3642,-1.0506,-1.1518,-0.84598,-0.080871,0.55794,0.31928,0.59793,1.5349,1.1721,-0.71518,-0.96843,-0.6619,-0.28314,0.19036,0.02094,0.23534,0.50715,0.51261,0.027869,-0.61254,-0.59109,-0.040942,0.45856,0.47918,0.38414,0.096433,-0.45081,-0.59934,0.043487,1.3229,0.97267,0.10435,-0.47664,-0.65422,-0.84356,0.93456,1.2317,0.45535,-0.20423,0.39279,0.21474,-0.092718,-0.73117,-1.1143,-0.74085,-0.0631,-0.16196,0.11318,0.30468,0.067206,-0.39766,-1.8578,-1.2903,0.42788,1.685,0.49052,-1.3404,0.47528,2.4999,2.3218,-1.0713,-2.4067,0.20418,2.6557,2.7331,0.01386,-1.3416,0.65572,1.549,0.75022,-1.1082,-2.1052,-1.4584,-0.76931,-0.2592,-0.011026,-0.014167,-0.18066,0.18354,0.22883,-0.21793,-0.81004,-0.29878,-0.35658,-0.97838,-1.2688,-0.5034,0.086518,0.45397,0.70433,1.2134,1.8917,1.5158,-0.86516,-1.7131,-1.1951,-0.25659,-0.41892,-0.58542,-0.11443,0.10001,-0.019671,0.025291,0.86777,1.1291,1.0732,0.88121,0.69979,0.60382,0.31373,-0.23638,-1.0959,-1.9836,-1.8173,-1.2193,-0.75589,-0.42043,-0.18623,-0.056662,4
-0.73458,-0.73458,-0.73458,-0.55036,-0.36149,-0.09546,0.17057,0.32487,0.39988,0.44939,0.29919,0.149,0.026165,-0.081376,-0.18915,-0.29809,-0.40703,-0.50136,-0.58937,-0.61451,-0.42484,-0.23517,-0.11356,-0.014054,0.067565,0.10388,0.1402,0.37741,0.66134,0.79495,0.63628,0.47762,0.46845,0.48204,0.53239,0.63876,0.74513,0.62517,0.48673,0.46391,0.58079,0.69767,0.65416,0.60755,0.52956,0.42134,0.3122,0.1796,0.047004,0.016385,0.06395,0.11465,0.19549,0.27633,0.29647,0.27983,0.28256,0.39422,0.50589,0.43317,0.27338,0.11522,-0.036747,-0.18871,-0.24712,-0.27193,-0.2991,-0.33281,-0.36651,-0.34539,-0.30991,-0.2582,-0.17213,-0.086054,0.028338,0.14776,0.29931,0.50386,0.70842,1.0416,1.3882,1.678,1.8938,2.1096,2.1347,2.1523,2.0226,1.74,1.4531,0.94831,0.44353,-0.015761,-0.43741,-0.83811,-0.98212,-1.1261,-1.1549,-1.1081,-1.0429,-0.85644,-0.67002,-0.34657,0.047354,0.37132,0.39445,0.41759,0.24218,-0.011596,-0.28992,-0.64379,-0.99765,-1.7065,-2.5193,-3.1225,-3.2409,-3.3594,-2.7354,-1.9595,-1.2458,-0.64347,-0.041157,0.57163,1.1857,1.545,1.545,1.545,0.67063,-0.25615,-1.0497,-1.6939,-2.3382,12
-0.72262,-0.72262,-0.94296,-1.7058,-1.6831,-1.0725,-0.13054,0.35863,0.63878,0.61063,0.19812,-0.91638,-0.82856,-0.27101,0.2852,0.68213,0.10965,-0.84016,-1.2126,-1.0495,-0.56646,0.14802,0.88317,-0.41289,-1.393,-1.1988,0.56704,1.2798,1.2371,0.57987,0.98263,0.168,-0.78628,0.17326,1.3501,1.5766,1.0067,0.9965,-0.14763,-0.63483,0.13749,0.57955,0.061262,-0.13511,1.1437,2.9177,2.1545,-0.27844,-2.7012,-1.6985,-0.31909,0.80041,1.0308,0.18661,-0.87707,-1.6777,0.23665,0.82587,0.27013,-1.4234,-0.96671,-0.058517,0.78374,0.58038,-0.59027,-1.0651,-0.49282,1.356,1.3856,0.79776,0.14367,0.54272,0.44849,0.020837,-0.62278,-1.092,-0.63993,0.58253,2.2308,1.6762,0.9758,0.59659,0.78517,0.38639,0.29768,0.90635,-0.29316,-1.5809,-2.1733,-1.0569,0.057669,0.54731,0.6448,1.0222,0.4375,-0.41334,-1.2309,-1.0521,-0.71697,-0.25842,0.29812,0.11124,0.047003,0.15512,0.52581,0.5398,0.4203,0.22347,0.045639,-0.26878,-0.29014,-0.001798,-0.17267,-0.090793,-0.048076,-0.21717,-0.21717,-0.10681,0.34717,1.5247,2.149,1.9996,1.215,0.22075,-0.27113,-0.9554,-1.9293,-2.2696,-1.8981,-1.2469,-0.56899,2
-0.26414,0.049389,0.13119,0.24906,0.19412,0.091228,-0.047766,-0.30767,-0.30778,-0.005782,0.41505,0.61282,0.53412,0.051866,-0.55521,-0.57508,-0.41843,-0.38917,-0.21415,-0.19141,-0.38164,-0.12608,0.002656,0.080538,0.43117,0.70859,0.64172,0.31604,-0.12829,-0.51069,-0.47938,-0.30836,-0.092508,0.15516,0.22016,0.26926,0.19032,-0.24082,-0.15867,0.2275,0.45652,1.3577,0.91034,-0.055853,0.44349,-0.14076,-0.24155,0.007366,-0.80941,-0.62584,0.036859,0.41162,0.73494,0.36066,-0.47082,-1.0371,-1.0126,-0.69786,-0.49585,-0.30516,-0.11824,0.5848,1.5131,1.4127,0.44596,-0.9294,-1.7141,-1.3388,-0.24119,0.6067,0.92413,0.97866,0.85096,1.0388,1.4353,1.5126,1.2265,0.44792,-0.68665,-1.4888,-1.678,-1.2389,-0.72555,-0.42649,-0.38917,-0.60792,-0.27416,0.30085,0.53522,1.0198,0.90793,0.35325,-0.43111,-1.5984,-2.3277,-2.3847,-1.834,-1.0406,-0.42646,0.069597,0.43451,0.90217,1.6677,2.2676,2.7446,2.4504,1.008,-0.89064,-2.4691,-3.0128,-2.5192,-1.5964,-0.94315,-0.24114,0.34877,0.45861,0.017456,-0.80816,-1.4117,-1.1237,-0.2878,0.54051,1.2772,1.5593,1.6694,1.7428,1.4518,1.0284,0.72476,0.16445,-0.11492,7
-1.203,-1.203,-1.1365,-1.0096,-0.78791,-0.52066,-0.35114,-0.23629,-0.11787,-0.038392,-0.10985,-0.21311,-0.24095,-0.36001,-0.48092,-0.31936,-0.229,-0.091417,0.093332,0.2406,0.29035,0.28471,0.10411,-0.033049,-0.19488,-0.31602,-0.31862,-0.21763,-0.16521,-0.009546,0.089567,0.1348,0.18001,0.21518,0.21524,0.24749,0.35216,0.41528,0.54066,0.6464,0.70271,0.71049,0.64879,0.53156,0.40414,0.21021,0.061221,-0.053241,-0.15282,-0.20365,-0.20319,-0.142,-0.2342,-0.27474,-0.30658,-0.36845,-0.38266,-0.20377,-0.14539,0.015614,0.10265,0.17866,0.24891,0.27732,0.2986,0.40006,0.31662,0.30756,0.34707,0.42183,0.55035,0.7283,0.78706,0.60684,0.31458,0.035964,-0.15412,-0.21413,-0.16323,-0.1632,-0.15932,-0.40111,-0.72084,-0.84951,-0.79655,-0.59331,0.1758,1.0096,0.88749,0.42696,-0.5476,-1.7825,-2.592,-2.368,-1.7546,-0.77408,0.1739,0.94411,1.6041,2.1982,2.5882,2.4882,1.6706,0.43668,-0.87635,-1.7877,-2.114,-1.9884,-1.4925,-0.83912,-0.60646,-0.47402,-0.45336,-0.60564,-0.76668,-0.44705,0.15227,0.83448,1.6325,2.1657,2.2131,1.8254,1.2436,0.59073,-0.14579,-0.65322,-0.92094,-1.1265,-1.3358,-0.52072,5.2447,13
-0.71396,-0.71396,-0.70615,-0.58631,-0.37579,-0.16526,0.023921,0.031736,-0.004398,-0.11176,-0.2215,-0.33248,-0.23342,-0.11914,-0.003293,0.000729,-0.11312,0.038307,0.25822,0.14134,0.023834,-0.095044,-0.14524,-0.14811,-0.14849,-0.16455,-0.27553,-0.29457,-0.18721,-0.088934,0.005401,-0.097334,-0.15875,-0.080243,-0.053503,-0.073356,0.064185,0.23272,0.31128,0.40084,0.51035,0.54883,0.5459,0.28339,0.048652,0.053527,0.003725,-0.11013,-0.22545,-0.3367,-0.10295,-0.004522,-0.23828,-0.33978,-0.33978,-0.33978,-0.33978,-0.33978,-0.33978,-0.33978,-0.18891,0.035921,-0.063529,-0.13362,-0.039284,-0.001847,-0.021309,0.01595,0.067965,0.091415,0.13587,0.22316,0.25626,0.25403,0.11961,-0.022591,-0.1116,-0.11534,-0.00798,-0.050201,-0.15336,-0.26067,-0.33978,-0.33978,-0.27991,-0.16893,-0.23902,-0.33978,-0.33978,-0.33978,-0.33978,-0.62046,-1.0558,-1.2187,-1.2172,-0.64232,-0.16721,0.19711,0.57248,0.95129,1.3211,1.6478,1.8752,1.0675,-0.49276,-1.571,-2.3202,-1.4359,-0.68317,-0.12128,0.048381,0.037017,-0.070027,-0.28326,-0.82597,-0.86678,-0.43143,0.3599,1.2078,1.5115,1.5827,1.2068,0.62091,-0.094616,-0.3504,-0.5168,-0.51218,-0.6373,-0.92269,3.0882,8.7394,13
-1.0001,-1.0001,-0.99314,-0.99175,-0.90645,-0.74845,-0.56972,-0.39255,-0.26396,-0.20448,-0.17582,-0.2232,-0.23611,-0.35296,-0.41264,-0.35665,-0.40379,-0.26698,-0.08689,0.051594,0.20332,0.28248,0.22249,0.07776,-0.099162,-0.24681,-0.29636,-0.28915,-0.18332,-0.031905,0.060343,0.14159,0.20577,0.19633,0.17866,0.21017,0.26243,0.35367,0.50555,0.62497,0.67706,0.67525,0.57592,0.4759,0.28111,0.11683,-0.003972,-0.16512,-0.18049,-0.15656,-0.15657,-0.12926,-0.1389,-0.24041,-0.28631,-0.28685,-0.27693,-0.16027,-0.045803,0.061827,0.16313,0.21132,0.3067,0.32377,0.32776,0.33961,0.31508,0.35394,0.50525,0.58259,0.70043,0.59956,0.28425,0.081788,-0.0999,-0.12258,-0.077255,-0.056503,-0.15706,-0.35513,-0.57838,-0.73523,-0.70345,-0.49447,-0.30619,-0.043336,0.066443,-0.097886,-0.10334,-0.35751,-0.73411,-0.9955,-1.1399,-0.89945,-0.34043,0.33794,1.133,1.8832,2.247,2.2457,1.5884,0.2181,-1.0048,-1.7891,-1.9857,-1.6316,-1.2362,-0.87624,-0.52967,-0.3282,-0.31633,-0.44815,-0.67805,-0.62622,-0.076272,0.73017,1.6465,2.1869,2.2517,1.8828,1.2594,0.64337,0.059561,-0.31533,-0.4673,-0.67158,-0.98147,-1.2247,-1.5555,-1.1512,7.3349,13
-1.4583,-1.4583,-1.4583,-1.0606,-0.78315,-0.6834,-0.54451,-0.072875,0.39876,0.80986,1.2065,1.1531,0.66535,0.1995,-0.18403,-0.56757,-0.60344,-0.60588,-0.66723,-0.76561,-0.80239,-0.70571,-0.609,-0.51062,-0.41224,-0.38463,-0.38463,-0.26071,0.033601,0.32338,0.58081,0.83825,0.97926,1.0955,1.1461,1.1377,1.0687,0.79439,0.52012,0.21258,-0.097482,-0.10865,0.054538,0.26777,0.58109,0.89132,1.1167,1.342,1.0366,0.54158,0.058638,-0.40886,-0.82532,-0.92921,-1.0331,-0.56834,0.003049,0.34749,0.5016,0.47064,-0.12874,-0.72812,-0.60507,-0.44188,-0.18381,0.12556,0.2881,0.179,0.05829,-0.2713,-0.60089,-0.53705,-0.34512,-0.086554,0.25146,0.61127,1.0873,1.5634,1.8386,2.0809,1.8135,1.1478,0.74391,1.073,1.4021,0.54379,-0.35768,-1.3227,-2.3195,-2.7176,-2.0896,-1.4308,-0.36408,0.70268,0.78443,0.57516,-0.065482,-1.1854,-2.113,-2.1368,-2.1606,-1.3997,-0.52904,0.28043,1.0454,1.5631,1.4472,1.3314,0.44462,-0.4559,-0.80599,-0.90203,-0.70318,-0.035199,0.56324,0.43846,0.31367,0.27981,0.27019,0.56296,1.1689,1.6419,1.5589,1.4759,0.83504,0.12855,-0.33208,-0.62639,-1.0751,-1.887,-2.6989,2
0.0356,0.20172,-0.19876,-0.92819,-1.1215,-0.96002,-0.67765,-0.52674,-0.6299,-0.53518,-0.4526,-0.1687,-0.044451,0.24573,0.042343,0.26039,0.12657,0.2299,0.28841,0.32741,0.50176,0.25823,0.23842,0.037168,-0.01931,-0.19728,-0.33826,-0.15335,0.00811,0.20277,0.28591,0.42869,0.76534,0.68246,0.50316,0.13596,0.051741,0.062131,0.12033,0.20882,0.23861,0.32548,0.21995,0.062454,0.050867,0.29482,0.53623,0.54352,0.21656,0.006428,0.044005,0.12183,0.17662,0.067822,-0.023039,-0.085365,-0.26362,-0.2622,-0.33687,-0.28583,-0.39708,-0.32177,-0.24614,-0.12898,0.017858,0.032457,0.095479,0.14976,0.27086,0.32646,0.3482,0.37883,0.45052,0.6189,0.65499,0.4615,0.28641,0.13589,0.38576,0.79998,1.2278,1.2637,0.45641,-0.62287,-1.6934,-1.6349,-0.94952,0.015637,0.62448,0.53927,-0.41077,-1.4791,-2.1415,-1.8213,-0.91518,-0.22301,0.26366,0.60657,1.1092,2.009,2.8984,3.4403,2.5223,0.16063,-2.4946,-3.6953,-2.3718,0.24236,1.5871,0.67039,-1.4936,-2.5506,-1.369,0.19244,0.57474,-0.35597,-0.93024,0.11673,1.3103,2.2743,2.2228,1.6622,0.82175,0.057507,-0.43913,-0.58626,-0.7234,-0.88686,-1.2185,-1.4788,-1.6497,8
-0.30281,-0.42926,-0.56609,-0.74268,-0.8879,-1.1585,-1.1793,-0.92394,-0.38113,0.12638,0.21699,0.003253,-0.13408,0.12391,0.53534,0.83601,0.82548,0.58816,0.34522,0.16618,-0.17771,-0.35544,-0.30032,-0.28732,0.26771,0.58015,0.711,0.64095,0.11642,-0.1903,-0.31778,-0.052016,0.31656,0.39755,0.53556,0.44513,0.33204,0.19201,0.12888,0.027504,-0.017754,0.16048,0.2808,0.48965,0.58785,0.5036,0.53857,0.34703,0.052959,-0.030717,-0.08892,0.19075,0.3204,0.23805,-0.01157,-0.091106,-0.15503,-0.15754,-0.1976,-0.35187,-0.38125,-0.37975,-0.30703,-0.23461,-0.042504,-0.02648,0.097289,0.15333,0.2236,0.29389,0.35019,0.37001,0.39301,0.39378,0.47702,0.69255,0.88357,1.0267,0.9692,0.99433,0.9862,0.8432,0.057877,-0.95294,-1.6155,-1.5816,-0.93442,-0.090675,0.68761,1.1727,0.72274,-0.60856,-2.0272,-2.6575,-2.0999,-0.99859,0.018639,0.56148,0.99301,1.7959,2.6699,3.0974,2.2561,0.048575,-2.2596,-3.0502,-1.8944,-0.30855,0.3313,0.044883,-0.22464,-0.18391,-0.1077,-0.57642,-0.90413,-0.12615,0.99586,2.1,2.5079,2.1409,1.4561,0.74971,0.033804,-0.4772,-0.95396,-1.5169,-1.9139,-2.0726,-1.9737,-1.5884,-1.1995,8
