att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,target
0.80952,-0.79184,-1.8605,-2.3443,-2.8172,-3.0741,-3.1272,-2.5823,-1.7363,-1.1524,-0.91143,-0.73685,-0.32864,0.12533,0.40395,0.39548,0.41358,0.2006,0.31104,0.21767,0.26214,0.262,0.28201,0.33869,0.33434,0.2756,0.21998,0.1846,0.18229,0.10054,0.092876,0.059627,0.091212,0.077901,0.023451,0.034744,0.099985,-0.033574,-0.20129,-0.1561,-0.14076,-0.11473,-0.07094,-0.1356,-0.21702,-0.27411,-0.2539,-0.2527,-0.33603,-0.32015,-0.32208,-0.37438,-0.27326,-0.1466,-0.11526,-0.18303,-0.11507,-0.10664,0.021014,0.11693,0.094407,0.20856,0.18674,0.30059,0.39951,0.39459,0.42731,0.32283,0.31705,0.39666,0.45165,0.4491,0.48253,0.57977,0.47566,0.50499,0.5358,0.54915,0.47374,0.41013,0.42049,0.56176,0.56812,0.59353,0.46897,0.50448,0.45037,0.60352,0.65238,0.6121,0.68439,0.68265,0.75762,0.81632,0.76134,0.82718,0.88964,0.84802,0.83749,0.87631,0.86434,1.0941,1.0817,1.0064,1.028,1.0162,1.0249,1.009,0.97739,0.9659,0.97171,0.93614,0.80224,0.74707,0.85566,0.79548,0.7501,0.704,0.5301,0.30074,0.28926,0.37548,0.30714,0.12706,-0.008832,-0.078753,-0.13072,0.13602,0.23861,0.00285,-0.46282,-1.1532,-1.6969,-2.189,-3.2334,-3.943,-3.7589,-2.5743,-1.1608,-0.25508,2
1.0489,0.13235,-0.92656,-1.6408,-2.0059,-2.4763,-2.6502,-2.6227,-2.207,-1.5856,-1.0686,-0.71791,-0.5296,-0.50962,-0.15467,0.19431,0.35153,0.38274,0.33696,0.39675,0.32803,0.35191,0.29276,0.3303,0.33671,0.30625,0.33824,0.32753,0.291,0.24033,0.3055,0.26956,0.23472,0.26954,0.30937,0.28391,0.26546,0.28362,0.22685,0.24522,0.23792,0.14868,0.223,0.21161,0.11516,0.099647,0.069645,0.10661,0.1789,0.086612,0.012649,0.060257,0.042001,0.16367,0.064693,-0.06289,0.027843,-0.04535,-0.064792,-0.006698,-0.032404,-0.014857,0.002195,-0.029926,0.081411,0.13189,0.097653,0.15006,0.20344,0.21575,0.23792,0.30474,0.2715,0.25792,0.26962,0.32317,0.35039,0.33688,0.44783,0.48268,0.46319,0.50812,0.5025,0.55329,0.52014,0.537,0.53642,0.52424,0.57853,0.55647,0.62088,0.58182,0.57741,0.53014,0.53849,0.65809,0.59896,0.56644,0.66199,0.63439,0.57582,0.65486,0.69982,0.66853,0.75383,0.71217,0.72832,0.80234,0.69163,0.74759,0.77857,0.73044,0.78125,0.7506,0.81132,0.79819,0.79278,0.6856,0.499,0.6372,0.62088,0.59574,0.58086,0.4552,0.36589,0.21052,0.13745,0.4204,0.4655,0.052221,-0.39284,-0.99032,-1.6723,-2.3669,-3.2833,-3.9653,-4.4327,-3.5425,-2.89,-1.2587,2
0.41501,-1.0092,-2.2759,-3.1226,-3.2718,-2.8075,-2.3932,-1.8801,-1.2336,-0.92816,-0.78859,-0.37172,0.10547,0.18307,0.19794,0.15971,0.20954,0.20567,0.1892,0.24931,0.2156,0.18633,0.11431,0.15038,0.24715,0.15635,0.15213,0.097064,0.12536,0.074991,0.066404,0.004466,0.005312,0.029537,-0.055918,-0.008211,-0.1038,-0.092351,-0.11418,-0.17929,-0.11267,-0.15918,-0.1547,-0.14226,-0.2046,-0.23457,-0.2079,-0.19258,-0.1612,-0.11968,-0.09697,-0.16277,-0.067171,0.031234,0.065781,0.058435,0.12463,0.13519,0.19962,0.30295,0.34284,0.31131,0.35526,0.40591,0.34518,0.38394,0.44922,0.38299,0.45803,0.48535,0.41361,0.42489,0.38503,0.40308,0.44187,0.37626,0.44069,0.43397,0.49175,0.46633,0.48129,0.48742,0.45489,0.44242,0.54381,0.62244,0.59282,0.62378,0.69405,0.62285,0.66534,0.7158,0.69243,0.70121,0.79058,0.75956,0.81458,0.84118,0.78598,0.74066,0.75335,0.74941,0.68614,0.77818,0.75058,0.69668,0.71291,0.69261,0.67613,0.6381,0.61078,0.62837,0.64804,0.60956,0.58778,0.5697,0.54229,0.50097,0.46374,0.43307,0.23754,0.1448,0.1337,0.22038,0.3821,0.3255,0.25559,0.30227,0.48518,0.7619,0.89219,0.68505,-0.22094,-1.1645,-1.9415,-3.0613,-4.1431,-4.2835,-3.4655,-2.3504,2
0.21535,-1.0521,-2.1311,-2.6279,-2.7333,-2.8187,-2.8135,-2.6476,-2.0512,-1.444,-1.0743,-0.90798,-0.86863,-0.75179,-0.24548,0.096625,0.17204,0.19989,0.15084,0.2238,0.22708,0.23826,0.2554,0.16475,0.12466,0.16041,0.23487,0.16377,0.15083,0.2408,0.19152,0.1947,0.19532,0.16534,0.073254,0.13355,0.15028,0.12855,0.11285,0.040722,0.076481,0.089424,0.10018,0.075021,0.031918,0.096649,0.066609,0.008218,-0.031915,-0.018388,-0.019185,-0.062789,-0.021694,-0.099597,-0.13385,-0.12616,-0.15488,-0.059557,-0.077375,-0.17131,-0.12036,-0.031016,-0.034688,-0.053091,-0.062854,0.038178,0.024294,0.030565,0.14434,0.14589,0.18954,0.22336,0.27146,0.35969,0.32926,0.32746,0.39134,0.42396,0.44345,0.54372,0.53756,0.5054,0.52477,0.54094,0.57461,0.60349,0.56724,0.55859,0.61097,0.63758,0.6295,0.63773,0.65179,0.63243,0.67246,0.67532,0.67439,0.6838,0.74618,0.74749,0.75228,0.79448,0.76032,0.76854,0.78293,0.84464,0.87679,0.84483,0.95106,0.94519,0.90068,0.96022,0.96806,0.97836,1.0058,1.001,0.97069,0.96401,0.85433,0.69746,0.74772,0.80143,0.77348,0.70322,0.50052,0.3637,0.32637,0.35251,0.5672,0.5277,0.3278,-0.008939,-0.66423,-1.2952,-2.1993,-3.1294,-4.0323,-3.5919,-2.9387,-1.5556,2
-1.0209,-1.9194,-2.3713,-2.9101,-2.7756,-2.7696,-2.5233,-2.2463,-1.7387,-1.0952,-0.80837,-0.72047,-0.53698,-0.15039,0.16404,0.16619,0.17479,0.097917,0.15945,0.25007,0.28596,0.30787,0.18355,0.23219,0.23772,0.23699,0.25659,0.13936,0.14456,0.18292,0.12936,0.14541,0.11424,0.084893,0.13163,0.14711,0.097279,0.013343,0.039401,0.088574,0.075632,0.027302,0.019262,0.029238,-0.027904,-0.0623,-0.075563,-0.090041,-0.055011,-0.016504,-0.056211,-0.038187,-0.003495,-0.064447,-0.005684,-0.003903,-0.002733,0.08929,0.0409,0.068682,0.19355,0.21043,0.20273,0.21239,0.2746,0.34916,0.39892,0.47017,0.43191,0.39618,0.39851,0.44545,0.49064,0.40481,0.40993,0.46331,0.38664,0.40846,0.43474,0.44992,0.49003,0.45238,0.52121,0.47839,0.38945,0.52566,0.57713,0.47194,0.4969,0.5655,0.59132,0.63312,0.53459,0.55084,0.66045,0.64321,0.68091,0.66867,0.68111,0.73146,0.7442,0.73678,0.77281,0.83526,0.80026,0.83158,0.8994,0.91948,0.90139,0.90064,0.95333,0.95221,0.91906,0.91341,0.96263,0.90674,0.82557,0.83256,0.70429,0.55716,0.56722,0.64782,0.7393,0.60765,0.4374,0.39082,0.22246,0.1511,0.16363,0.27648,0.18807,-0.29664,-0.73612,-1.357,-1.9517,-2.3118,-3.4171,-3.4938,-4.1844,-2.7618,2
-0.88006,-1.7689,-2.1281,-2.7081,-2.6684,-2.5637,-2.2962,-1.8741,-1.3646,-0.85116,-0.54073,-0.45493,-0.37245,-0.051358,0.3096,0.4049,0.44647,0.45708,0.38218,0.46419,0.45473,0.39059,0.43351,0.39982,0.41333,0.4778,0.48274,0.48608,0.44887,0.4024,0.40652,0.3709,0.37619,0.36994,0.31647,0.32246,0.32337,0.32996,0.28878,0.23721,0.32304,0.36433,0.2927,0.28671,0.25244,0.19328,0.22976,0.24372,0.22793,0.19681,0.12619,0.10935,0.1684,0.16786,0.13499,0.1662,0.087847,0.023737,0.085132,0.067109,0.0795,0.14363,0.17492,0.1811,0.1619,0.16239,0.16989,0.21816,0.25281,0.29858,0.36254,0.34503,0.3755,0.43722,0.47595,0.45553,0.47848,0.62995,0.59968,0.5673,0.61189,0.60565,0.64274,0.61164,0.62426,0.6357,0.56478,0.56637,0.58297,0.59678,0.59878,0.52314,0.51677,0.58589,0.56865,0.5663,0.61542,0.62665,0.64972,0.62099,0.60815,0.71644,0.67737,0.66307,0.7252,0.66317,0.69224,0.72148,0.73457,0.70179,0.69447,0.76384,0.68122,0.68403,0.6634,0.4567,0.45997,0.56278,0.5158,0.51748,0.49278,0.33299,0.21138,0.044479,-0.077477,0.054947,0.075966,-0.11549,-0.38458,-0.91468,-1.4984,-2.0585,-2.7996,-3.598,-3.9474,-3.7708,-3.1104,-1.9448,-1.4903,-0.31128,2
1.399,0.63337,-0.61627,-1.6665,-2.5979,-3.0918,-3.1155,-2.948,-2.5712,-2.115,-1.7192,-1.2349,-0.88643,-0.78229,-0.61469,-0.46707,-0.18742,0.25931,0.39875,0.36084,0.37808,0.45292,0.52133,0.40453,0.39694,0.51414,0.45837,0.44391,0.46873,0.41523,0.4216,0.44725,0.42997,0.36086,0.32283,0.40059,0.44166,0.41212,0.36031,0.30528,0.32866,0.3379,0.30034,0.30317,0.29011,0.28973,0.30117,0.24901,0.20628,0.20219,0.20122,0.18235,0.14638,0.14999,0.15792,0.096501,0.041785,0.05329,0.053736,0.015044,0.013808,0.041898,0.022398,-0.031131,-0.061017,-0.054285,-0.014416,0.025998,0.000695,-0.031503,0.023422,0.065394,0.060168,0.11807,0.18783,0.20671,0.22518,0.25648,0.28724,0.32648,0.39956,0.44531,0.43455,0.49062,0.58892,0.62707,0.64267,0.66134,0.71144,0.77056,0.73279,0.67103,0.72288,0.79442,0.80797,0.82814,0.81893,0.78875,0.82355,0.86561,0.87399,0.8678,0.83329,0.79637,0.79364,0.82001,0.83071,0.82886,0.8369,0.82383,0.83486,0.88823,0.85267,0.73403,0.65746,0.54785,0.43389,0.50592,0.53004,0.35586,0.22325,0.097528,-0.03038,-0.062365,-0.082932,-0.015132,0.17553,0.2395,0.16162,0.008804,-0.48137,-1.1316,-1.6827,-2.2266,-2.6136,-3.1471,-3.4441,-3.0427,-2.5674,-1.0206,2
0.17418,0.35565,0.10468,-0.43094,-0.862,-1.0503,-1.3021,-1.4762,-1.4543,-1.2016,-0.92774,-0.71055,-0.63063,-0.54881,-0.23869,-0.059131,-0.04627,-0.065945,-0.06267,-0.062895,-0.067076,-0.030524,-0.076122,-0.086695,-0.095782,-0.096647,-0.10131,-0.10539,-0.10786,-0.14629,-0.12344,-0.13356,-0.12826,-0.13878,-0.18138,-0.21745,-0.2011,-0.15692,-0.23632,-0.24043,-0.22894,-0.25011,-0.23637,-0.32667,-0.29814,-0.30419,-0.31466,-0.3382,-0.36759,-0.39795,-0.37644,-0.3874,-0.39772,-0.38988,-0.40422,-0.35078,-0.3715,-0.38471,-0.29845,-0.33285,-0.3244,-0.31121,-0.23565,-0.21883,-0.23302,-0.21716,-0.17612,-0.14231,-0.12537,-0.090208,-0.041756,-0.062642,-0.062207,-0.009357,-0.006597,0.008307,0.056476,0.048246,0.029367,0.04939,0.035771,0.036453,0.059113,0.033915,0.023011,0.057934,0.060463,0.091327,0.053457,0.012435,0.034751,0.052452,0.077793,0.10645,0.056456,0.10137,0.1212,0.12294,0.11732,0.13836,0.17825,0.20446,0.21719,0.21887,0.26687,0.28789,0.34612,0.39448,0.48528,0.63288,0.68761,0.84183,0.96225,0.97372,1.0916,1.2701,1.4544,1.5721,1.649,1.8219,2.0797,2.3158,2.4579,2.6022,2.7483,2.7647,2.4874,2.0482,1.8098,1.1943,0.44542,-0.052195,-0.42996,-0.54646,-1.081,-2.1996,-2.8975,-3.5377,-3.7227,-3.4471,2
-0.54774,-0.9134,-1.1973,-1.6648,-2.0084,-2.5888,-2.7961,-2.7031,-2.1843,-1.5552,-1.0663,-0.88243,-0.7112,-0.47514,-0.14482,-0.000792,0.000275,0.026385,0.035488,-0.017591,0.02872,0.054598,0.10198,0.11464,0.03661,0.054416,0.028516,0.035598,0.06469,0.080897,0.081968,0.075073,0.010321,-0.031938,0.033079,0.031769,-0.040156,-0.008718,-0.008874,-0.026089,0.001315,-0.033634,-0.032008,-0.074553,-0.088541,-0.040388,-0.091267,-0.052661,-0.041851,-0.10711,-0.11378,-0.16257,-0.14135,-0.11441,-0.14388,-0.090366,-0.048125,-0.061726,-0.045217,0.056462,0.052433,0.080988,0.11113,0.17929,0.20599,0.21358,0.27084,0.33013,0.36311,0.3103,0.40314,0.34213,0.40466,0.43937,0.47572,0.51111,0.4514,0.4645,0.43398,0.45951,0.47967,0.47856,0.51312,0.43166,0.48372,0.53432,0.50244,0.50113,0.51496,0.58578,0.57565,0.55292,0.64269,0.64657,0.58591,0.63468,0.69581,0.65846,0.67712,0.75372,0.78752,0.81509,0.83967,0.83599,0.85618,0.89258,0.94949,1.0022,1.048,1.0581,0.99281,1.0398,1.0639,0.99734,1.0995,1.119,1.1088,1.0219,0.90288,0.78537,0.72324,0.81292,0.83367,0.75113,0.66989,0.58723,0.4676,0.51077,0.55225,0.50282,0.2112,-0.3863,-1.0314,-1.612,-2.467,-3.2272,-4.1217,-3.7819,-3.2728,-1.7869,2
-0.40023,-0.40769,-0.83866,-1.4256,-1.8885,-2.08,-2.1863,-2.0988,-1.9968,-1.8365,-1.5758,-1.3348,-1.081,-0.84015,-0.79721,-0.68211,-0.50488,-0.32315,-0.18247,-0.042002,-0.009142,-0.002234,-0.032124,-0.11069,-0.061444,-0.084729,-0.070203,-0.030127,0.043127,0.14488,0.23503,0.28328,0.34367,0.49161,0.51798,0.53008,0.48927,0.46103,0.4854,0.46928,0.49855,0.47286,0.48813,0.48023,0.52748,0.4925,0.50823,0.49602,0.5113,0.52469,0.56137,0.57812,0.5424,0.52259,0.49584,0.51057,0.52455,0.4966,0.47825,0.43152,0.3821,0.40752,0.34295,0.32332,0.32009,0.30486,0.25612,0.22276,0.18804,0.16177,0.20674,0.11349,0.13775,0.1341,0.092652,0.0661,0.091251,0.083544,0.076543,0.093463,0.086928,0.061679,0.086338,0.11518,0.088107,0.12337,0.097824,0.14201,0.1379,0.098651,0.11701,0.11032,0.13294,0.11734,0.10819,0.15699,0.13035,0.15003,0.17419,0.15225,0.17306,0.16965,0.16301,0.18984,0.26795,0.32185,0.37354,0.48414,0.54462,0.63146,0.68161,0.85064,0.98183,1.0921,1.1765,1.3103,1.4362,1.6108,1.7669,1.8817,1.9671,2.0522,2.0278,1.78,1.3364,1.0126,0.65347,-0.25912,-0.85258,-1.0294,-1.2736,-1.4983,-1.8448,-2.3181,-2.6537,-2.8823,-2.9999,-2.8849,-2.5171,-2.0293,2
1.1445,0.76014,0.34068,-0.30049,-0.66619,-0.92252,-1.2136,-1.4605,-1.6012,-1.5815,-1.3397,-0.91875,-0.50837,-0.24443,-0.18366,-0.2019,-0.019352,0.33109,0.54476,0.63675,0.6894,0.63272,0.60625,0.66625,0.66039,0.57562,0.53351,0.57082,0.56401,0.53673,0.53769,0.53175,0.57898,0.5953,0.60147,0.59458,0.53708,0.56535,0.46055,0.37305,0.49976,0.52327,0.53564,0.51218,0.46,0.46183,0.35346,0.32551,0.36574,0.40013,0.42391,0.34236,0.3508,0.34565,0.23028,0.23427,0.23749,0.14491,0.1168,0.062528,0.025668,0.12734,0.10068,0.023846,0.084465,0.10152,0.030024,-0.042641,-0.028947,0.011144,-0.031224,-0.029273,0.043061,0.025297,0.014899,0.044631,-0.004604,0.028858,0.12687,0.13599,0.10152,0.090723,0.17673,0.28433,0.339,0.32909,0.34008,0.48721,0.54299,0.52452,0.59458,0.58879,0.57107,0.61991,0.60434,0.57562,0.59117,0.61197,0.66361,0.68863,0.65147,0.66431,0.65638,0.58438,0.67458,0.80318,0.73226,0.70656,0.78442,0.77432,0.72733,0.69779,0.6769,0.66099,0.59554,0.55665,0.54374,0.40398,0.30024,0.31557,0.2722,0.20064,0.078502,-0.13642,-0.25384,-0.35361,-0.60832,-0.81419,-0.97283,-1.2135,-1.5294,-1.9697,-2.4182,-2.9404,-3.1736,-3.5964,-4.0551,-3.8387,-4.1858,-2.0493,2
-0.84626,-1.4437,-1.9375,-2.6329,-2.8309,-2.8302,-2.5046,-1.9416,-1.3751,-1.0003,-0.92384,-0.78159,-0.30232,-0.009459,-0.004359,-0.039256,-0.018901,0.057747,0.10082,0.096093,0.040119,0.016158,0.09785,0.051776,0.073129,0.076675,0.039625,-0.062617,-0.089688,-0.038647,-0.012258,0.07686,0.10308,0.092293,0.022746,-0.071837,-0.071255,-0.097888,-0.1697,-0.18068,-0.167,-0.19192,-0.18497,-0.19065,-0.21327,-0.25827,-0.29854,-0.2981,-0.33842,-0.36559,-0.3241,-0.33235,-0.33873,-0.24214,-0.2608,-0.23694,-0.1409,-0.22452,-0.18204,-0.15549,-0.161,0.060772,0.10995,0.15496,0.23263,0.24079,0.29826,0.35433,0.39193,0.20318,0.35908,0.42724,0.42078,0.4488,0.45857,0.52688,0.53646,0.55004,0.55044,0.51467,0.52568,0.53997,0.53742,0.57432,0.52626,0.53869,0.57407,0.57651,0.71803,0.72211,0.65775,0.64915,0.71244,0.73217,0.77465,0.81395,0.88338,0.89646,0.94821,0.76984,0.75724,0.87474,0.98778,0.98494,0.90056,0.96322,0.9279,1.0121,1.0909,1.0981,1.1512,1.0544,1.0193,1.045,1.1127,1.0721,0.94981,0.97256,0.97143,1.0003,0.86719,0.71939,0.56903,0.61698,0.6594,0.60684,0.41908,0.22239,0.073763,-0.098306,-0.082402,-0.1086,-0.37767,-0.72025,-1.4521,-1.8704,-2.6958,-3.1032,-4.1368,-4.1873,2
0.56185,-0.49439,-1.3223,-2.1802,-2.5838,-3.0561,-2.8828,-2.7954,-2.4495,-1.8458,-1.1307,-0.72781,-0.66572,-0.52522,-0.21452,0.066921,0.26122,0.22321,0.24881,0.24745,0.21792,0.25104,0.20446,0.26329,0.23579,0.19102,0.24519,0.2139,0.19881,0.15714,0.18412,0.18715,0.21472,0.13458,0.10508,0.16354,0.029057,0.17574,0.20533,0.043316,0.1073,0.083515,0.037213,0.042791,0.013743,0.026537,-0.086925,-0.069488,0.004189,-0.054034,-0.012063,-0.015917,0.004861,-0.032354,0.048571,0.085673,-0.028118,0.016818,0.085813,0.11426,0.13762,0.11513,0.16616,0.24921,0.28236,0.29736,0.39108,0.43377,0.29256,0.37031,0.44783,0.41753,0.50209,0.47268,0.45415,0.40319,0.37865,0.48696,0.40844,0.42677,0.47933,0.41113,0.50866,0.49845,0.48818,0.49713,0.48206,0.49817,0.43489,0.525,0.47394,0.49841,0.52291,0.5723,0.55403,0.54636,0.65007,0.64243,0.58911,0.61959,0.67992,0.69608,0.74796,0.76495,0.81801,0.8257,0.86032,0.88882,0.83096,0.85247,0.92049,0.87786,0.84826,0.88313,0.8994,0.88361,0.71315,0.64089,0.5961,0.51097,0.54756,0.61233,0.57528,0.50926,0.45684,0.41174,0.44035,0.54659,0.62207,0.41401,0.011993,-0.40406,-1.0757,-1.4311,-2.2918,-3.0475,-4.1012,-3.6224,-3.4501,-1.8177,2
-0.58206,-1.7796,-2.672,-3.4331,-3.4431,-3.1869,-2.8858,-2.5607,-2.0366,-1.4522,-1.1117,-1.0198,-0.85552,-0.49694,-0.18088,0.010476,0.032524,-0.045393,-0.0269,0.062842,0.12104,0.12638,0.1202,0.084479,0.061573,0.060769,0.058933,0.097237,0.11007,0.15301,0.15427,0.1263,0.16506,0.10125,0.076638,0.1299,0.069544,0.04875,0.10396,0.10491,0.095794,0.03425,0.003609,0.08405,0.051501,-0.021614,0.018417,-0.03863,-0.15482,-0.11905,-0.084649,-0.10466,-0.11473,-0.17767,-0.15851,-0.12808,-0.23815,-0.29016,-0.22003,-0.1411,-0.11479,-0.12295,-0.016983,0.086291,0.063038,0.051415,-0.020319,0.005559,0.22559,0.25737,0.24794,0.38381,0.36161,0.40361,0.51235,0.55576,0.64652,0.64427,0.67861,0.75424,0.75926,0.66894,0.62731,0.72136,0.74688,0.76137,0.7479,0.68795,0.71561,0.74602,0.74383,0.77584,0.78113,0.72487,0.80353,0.86707,0.77215,0.79318,0.81282,0.82774,0.88444,0.89335,0.91198,0.89323,0.90594,0.91408,0.96507,1.0175,0.99513,1.0332,1.0126,0.98516,1.013,1.0791,1.0674,0.90413,0.79381,0.69741,0.71986,0.76244,0.64111,0.56043,0.43772,0.22272,0.15716,0.30321,0.39642,0.27971,0.023677,-0.38201,-0.88439,-1.4033,-2.0315,-2.6566,-2.9447,-2.7632,-2.053,-0.90671,0.18653,0.97345,2
-0.97081,-1.902,-2.5469,-3.3302,-3.6023,-3.4791,-3.0965,-2.5174,-1.7559,-1.244,-1.1188,-1.0223,-0.55732,-0.17663,-0.1349,-0.114,-0.13331,-0.17798,-0.049665,0.092214,-0.037715,-0.15677,-0.14283,-0.17412,-0.16252,-0.20339,-0.2269,-0.18428,-0.10981,-0.037022,-0.12231,-0.2161,-0.33373,-0.21441,-0.18957,-0.26984,-0.18077,-0.23048,-0.29068,-0.26016,-0.29434,-0.31075,-0.25068,-0.28063,-0.41005,-0.43172,-0.36967,-0.37089,-0.49473,-0.41183,-0.52816,-0.51689,-0.49896,-0.49445,-0.55552,-0.6541,-0.62844,-0.69904,-0.73023,-0.60795,-0.46837,-0.53825,-0.53279,-0.53272,-0.51541,-0.51262,-0.49603,-0.5126,-0.56584,-0.53893,-0.37754,-0.28853,-0.21741,-0.21693,-0.26387,-0.10183,-0.035443,-0.057566,-0.095514,-0.045269,0.056032,0.080423,0.099764,0.13151,0.20781,0.10053,0.098206,0.14153,0.18617,0.29163,0.22996,0.16871,0.17784,0.38406,0.3996,0.46645,0.29357,0.27522,0.3157,0.33985,0.47237,0.40947,0.3995,0.4577,0.46944,0.54531,0.60961,0.64491,0.68131,0.64069,0.61318,0.73197,0.7333,0.81675,0.84005,0.87544,0.8907,0.90455,0.98281,0.97027,0.95382,1.0067,1.1833,1.2644,1.507,1.8465,1.845,1.7109,1.4067,1.1274,1.0645,1.1722,1.9176,2.5023,2.2379,1.8151,1.4933,1.5708,1.3578,0.91657,2
1.7003,1.3882,0.97135,0.35951,-0.17771,-0.54602,-0.8488,-1.2169,-1.4032,-1.3439,-1.1825,-0.86108,-0.52571,-0.29108,-0.20508,-0.24652,-0.14376,0.20253,0.57288,0.61302,0.53968,0.63016,0.56656,0.54302,0.65194,0.59584,0.56866,0.59323,0.56812,0.61533,0.63328,0.55443,0.53511,0.54677,0.59645,0.61456,0.51476,0.52733,0.52164,0.4872,0.52096,0.48424,0.52977,0.5012,0.39525,0.40865,0.3793,0.39149,0.40183,0.34395,0.37121,0.38289,0.34231,0.3308,0.28157,0.2589,0.28771,0.21531,0.19655,0.24561,0.18402,0.13283,0.12637,0.1364,0.11889,0.071707,0.048018,-0.010137,-0.003744,0.011854,-0.021888,0.037337,0.073802,0.080676,0.089524,0.071707,0.10317,0.11934,0.15064,0.16116,0.12786,0.15915,0.17248,0.22563,0.30951,0.27762,0.29262,0.38307,0.37614,0.38766,0.48353,0.49342,0.48795,0.55909,0.54516,0.50224,0.55026,0.55413,0.54528,0.58739,0.57712,0.56878,0.62505,0.66658,0.64478,0.63328,0.65352,0.64041,0.63766,0.62762,0.59584,0.61211,0.60901,0.59775,0.62165,0.59584,0.44579,0.25593,0.23555,0.22675,0.12786,0.052916,-0.13234,-0.27102,-0.35832,-0.69577,-1.0402,-1.1414,-1.2262,-1.5111,-1.8938,-2.295,-2.7518,-3.2308,-3.3378,-3.6534,-3.9988,-3.6545,-3.7023,-1.5483,2
-0.5025,-1.2543,-1.5427,-1.7712,-1.9877,-2.2006,-2.1153,-1.8285,-1.2649,-0.81286,-0.51274,-0.51604,-0.32525,-0.01093,0.23789,0.24644,0.24108,0.26664,0.23153,0.23435,0.2598,0.31478,0.26465,0.2301,0.30433,0.27109,0.24953,0.27789,0.19818,0.18278,0.29297,0.23133,0.19806,0.28339,0.25804,0.27512,0.24855,0.22972,0.21647,0.2442,0.3193,0.30324,0.26475,0.25771,0.21647,0.20202,0.26491,0.35067,0.36298,0.27967,0.3206,0.32904,0.30594,0.3706,0.34997,0.32058,0.3225,0.34428,0.40077,0.4142,0.44498,0.41531,0.39469,0.46574,0.46544,0.4494,0.49782,0.50507,0.49636,0.54482,0.5395,0.47848,0.52641,0.56252,0.54031,0.54067,0.49696,0.4785,0.4713,0.46967,0.51203,0.47363,0.43137,0.41717,0.41283,0.44543,0.48608,0.45253,0.46787,0.49533,0.47398,0.481,0.51569,0.53845,0.46479,0.50674,0.58785,0.5537,0.54045,0.5841,0.59869,0.52644,0.55026,0.64129,0.61466,0.63282,0.64928,0.67962,0.7483,0.68003,0.63811,0.65959,0.67271,0.6797,0.68439,0.64899,0.50013,0.43106,0.49127,0.64663,0.65681,0.57982,0.41035,0.17815,-0.072753,-0.17292,-0.13315,-0.31499,-0.57409,-1.0385,-1.6751,-2.2296,-2.9841,-3.6928,-4.3784,-4.2521,-3.4611,-2.147,-1.7735,-1.0675,2
0.61193,0.28295,0.35185,0.45535,0.37298,0.1999,0.11921,0.14604,0.18441,0.18008,0.16648,0.1631,0.15011,0.12779,0.12538,0.15642,0.17676,0.15678,0.11559,0.096415,0.1031,0.10176,0.083613,0.067676,0.076417,0.086475,0.078899,0.056692,0.054096,0.086778,0.12913,0.15317,0.14336,0.12057,0.095294,0.079059,0.076683,0.093573,0.12722,0.15803,0.17844,0.17933,0.17039,0.15305,0.13466,0.12736,0.14382,0.19434,0.25632,0.30351,0.31092,0.29845,0.31036,0.37836,0.49594,0.62039,0.73814,0.85507,0.98518,1.0978,1.1456,1.1187,1.0642,1.0552,1.1028,1.1661,1.1793,1.1303,1.0638,1.0281,1.0414,1.0498,1.0161,0.92976,0.83767,0.7866,0.77782,0.79264,0.7936,0.7973,0.82663,0.92204,1.0782,1.2227,1.2551,1.1008,0.7987,0.43562,0.082095,-0.28393,-0.71556,-1.2092,-1.6881,-2.0541,-2.2906,-2.4449,-2.5826,-2.7017,-2.7558,-2.7266,-2.6622,-2.635,-2.6348,-2.5917,-2.4465,-2.2342,-2.0156,-1.7831,-1.4839,-1.1189,-0.80444,-0.64421,-0.62915,-0.63962,-0.58858,-0.48255,-0.36275,-0.24666,-0.10991,0.037423,0.16841,0.23728,0.25205,0.25324,0.26912,0.27914,0.23071,0.15878,0.14464,0.22147,0.28204,0.23492,0.16429,0.21627,0.34686,0.30587,0.04797,-0.051511,0.45187,1.4743,2
