accY_0,accY_1,accY_2,accY_3,accY_4,accY_5,accY_6,accY_7,accY_8,accY_9,accY_10,accY_11,accY_12,accY_13,accY_14,accY_15,accY_16,accY_17,accY_18,accY_19,accY_20,accY_21,accY_22,accY_23,accY_24,accY_25,accY_26,accY_27,accY_28,accY_29,accY_30,accY_31,accY_32,accY_33,accY_34,accY_35,accY_36,accY_37,accY_38,accY_39,accY_40,accY_41,accY_42,accY_43,accY_44,accY_45,accY_46,accY_47,accY_48,accY_49,accY_50,accY_51,accY_52,accY_53,accY_54,accY_55,accY_56,accY_57,accY_58,accY_59,accY_60,accY_61,accY_62,accY_63,accY_64,accY_65,accY_66,accY_67,accY_68,accY_69,accY_70,accY_71,accY_72,accY_73,accY_74,accY_75,accY_76,accY_77,accY_78,accY_79,accY_80,accY_81,accY_82,accY_83,accY_84,accY_85,accY_86,accY_87,accY_88,accY_89,accY_90,accY_91,accY_92,accY_93,accY_94,accY_95,accY_96,accY_97,accY_98,accY_99,accY_100,accY_101,accY_102,accY_103,accY_104,accY_105,accY_106,accY_107,accY_108,accY_109,accY_110,accY_111,accY_112,accY_113,accY_114,accY_115,accY_116,accY_117,accY_118,accY_119,accY_120,accY_121,accY_122,accY_123,accY_124,accY_125,accY_126,accY_127,accY_128,accY_129,accY_130,accY_131,accY_132,accY_133,accY_134,accY_135,accY_136,accY_137,accY_138,accY_139,accY_140,accY_141,accY_142,accY_143,accY_144,accY_145,accY_146,accY_147,accY_148,accY_149,accY_150,accY_151,accY_152,accY_153,accY_154,accY_155,accY_156,accY_157,accY_158,accY_159,accY_160,accY_161,accY_162,accY_163,accY_164,accY_165,accY_166,accY_167,accY_168,accY_169,accY_170,accY_171,accY_172,accY_173,accY_174,accY_175,accY_176,accY_177,accY_178,accY_179,accY_180,accY_181,accY_182,accY_183,accY_184,accY_185,accY_186,accY_187,accY_188,accY_189,accY_190,accY_191,accY_192,accY_193,accY_194,accY_195,accY_196,accY_197,accY_198,accY_199,accY_200,accY_201,accY_202,accY_203,accY_204,accY_205,accY_206,accY_207,activity
-0.241154,0.078846,0.118846,0.108846,-0.181154,0.048846,0.158846,-0.311154,-0.101154,0.038846,0.168846,-0.291154,-0.171154,-0.081154,0.228846,-0.291154,-0.071154,-0.131154,0.148846,-0.191154,-0.091154,-0.201154,0.228846,0.018846,-0.041154,-0.161154,0.318846,0.058846,-0.151154,-0.131154,0.268846,-0.101154,-0.151154,-0.141154,0.178846,-0.111154,-0.031154,-0.281154,0.238846,-0.111154,-0.091154,-0.241154,0.058846,-0.051154,-0.091154,-0.401154,0.068846,-0.071154,-0.081154,-0.331154,0.158846,0.028846,-0.091154,-0.281154,0.238846,-0.071154,-0.101154,-0.311154,0.248846,-0.041154,-0.111154,-0.301154,0.228846,-0.211154,-0.341154,-0.141154,0.308846,-0.271154,-0.281154,0.228846,0.238846,-0.181154,-0.261154,0.228846,0.178846,-0.071154,-0.041154,0.498846,-0.231154,-0.211154,0.098846,0.328846,-0.401154,-0.201154,0.308846,0.298846,-0.081154,-0.221154,0.308846,0.088846,-0.111154,-0.111154,0.408846,0.068846,-0.291154,0.018846,0.378846,-0.281154,-0.441154,0.098846,0.308846,-0.351154,-0.381154,0.378846,0.328846,-0.261154,-0.151154,0.378846,-0.071154,-0.391154,0.048846,0.298846,-0.351154,-0.321154,0.198846,0.258846,-0.351154,-0.241154,0.288846,0.188846,-0.241154,-0.111154,0.348846,-0.111154,-0.221154,0.068846,0.268846,-0.511154,-0.251154,0.058846,0.208846,-0.141154,-0.321154,0.168846,0.188846,-0.111154,-0.211154,0.298846,-0.151154,-0.241154,-0.031154,0.208846,-0.261154,-0.291154,0.138846,0.248846,-0.181154,-0.211154,0.358846,0.198846,-0.171154,-0.171154,0.268846,0.088846,-0.191154,-0.191154,0.308846,0.188846,-0.021154,-0.171154,0.148846,0.148846,-0.081154,-0.161154,0.328846,0.188846,-0.091154,-0.101154,0.338846,0.178846,-0.171154,-0.111154,0.218846,0.148846,0.058846,-0.061154,0.348846,0.228846,-0.041154,-0.021154,0.338846,0.028846,0.098846,0.008846,0.238846,0.008846,0.148846,-0.101154,0.398846,0.038846,0.218846,-0.051154,0.398846,0.068846,0.058846,0.158846,0.408846,-0.281154,-0.101154,0.098846,0.308846,-0.231154,0.078846,0.148846,0.248846,0.008846,-0.151154,0.278846,EPILEPSY
-0.260433,0.589567,-0.670433,-0.350433,0.209567,0.119567,-0.040433,-0.260433,0.469567,-0.370433,-0.280433,0.269567,-0.000433,0.059567,-0.080433,0.709567,-0.360433,0.009567,0.199567,-0.290433,-0.060433,-0.140433,0.559567,0.049567,-0.280433,0.409567,-0.440433,-0.100433,-0.410433,0.359567,-0.320433,-0.570433,0.579567,-0.420433,-0.140433,-0.160433,0.519567,-0.650433,-0.280433,0.039567,0.229567,-0.170433,-0.360433,0.619567,-0.450433,-0.110433,-0.230433,0.449567,-0.410433,-0.190433,0.449567,-0.500433,-0.110433,-0.400433,0.529567,-0.320433,-0.050433,0.289567,0.029567,-0.060433,-0.440433,0.559567,-0.380433,-0.080433,0.379567,-0.170433,0.089567,-0.350433,0.529567,-0.310433,0.089567,0.159567,0.079567,0.199567,-0.120433,0.539567,-0.600433,-0.040433,0.149567,-0.220433,0.039567,-0.360433,0.519567,-0.100433,-0.330433,0.379567,-0.310433,-0.030433,-0.090433,0.299567,-0.270433,-0.410433,0.469567,-0.520433,-0.360433,0.099567,0.289567,-0.060433,-0.390433,0.529567,-0.240433,0.029567,-0.020433,0.599567,0.049567,-0.090433,0.409567,-0.080433,0.029567,-0.230433,0.559567,-0.210433,-0.150433,0.349567,-0.240433,-0.100433,-0.170433,0.139567,-0.170433,-0.280433,0.479567,-0.540433,-0.170433,0.119567,0.269567,-0.080433,-0.210433,0.549567,-0.450433,-0.120433,-0.270433,0.219567,-0.270433,-0.350433,0.459567,-0.260433,-0.050433,-0.210433,0.269567,-0.350433,-0.350433,0.439567,-0.350433,-0.220433,0.319567,0.199567,0.019567,-0.210433,0.569567,-0.520433,-0.440433,0.269567,-0.060433,-0.150433,-0.350433,0.689567,-0.310433,-0.070433,0.139567,0.469567,-0.190433,-0.050433,0.629567,-0.390433,-0.220433,0.279567,0.249567,-0.100433,-0.100433,0.589567,-0.010433,0.179567,0.309567,-0.050433,0.219567,-0.110433,0.529567,-0.140433,-0.060433,0.309567,-0.130433,-0.050433,-0.180433,0.509567,-0.260433,0.019567,0.229567,0.089567,-0.050433,-0.100433,0.569567,-0.290433,0.039567,0.529567,0.109567,0.009567,-0.090433,0.309567,-0.240433,-0.210433,0.509567,-0.280433,0.089567,0.149567,0.299567,-0.020433,-0.160433,0.539567,EPILEPSY
-0.430865,-0.130865,0.039135,0.559135,-0.760865,-0.220865,0.249135,0.139135,-0.340865,-0.260865,0.489135,-0.450865,-0.010865,0.339135,0.319135,-0.040865,0.029135,0.499135,-0.160865,0.129135,0.179135,0.239135,0.029135,-0.030865,0.449135,-0.240865,0.159135,0.149135,0.509135,-0.270865,0.149135,0.309135,0.129135,-0.020865,-0.040865,0.389135,-0.320865,0.099135,0.149135,0.179135,0.029135,-0.000865,0.329135,-0.440865,0.049135,-0.060865,0.329135,-0.080865,0.029135,0.189135,-0.360865,0.049135,0.059135,0.369135,-0.130865,-0.070865,0.199135,-0.450865,0.059135,0.079135,0.379135,-0.230865,-0.100865,0.239135,-0.460865,-0.160865,-0.080865,0.439135,-0.390865,-0.280865,0.149135,-0.000865,-0.430865,-0.370865,0.289135,-0.380865,-0.120865,0.079135,0.369135,-0.170865,-0.160865,0.229135,-0.270865,-0.050865,-0.180865,0.409135,-0.270865,-0.120865,0.109135,0.189135,-0.140865,-0.170865,0.359135,-0.140865,0.009135,-0.120865,0.279135,-0.330865,-0.060865,-0.100865,0.259135,-0.280865,-0.170865,0.049135,0.099135,-0.200865,-0.160865,0.409135,-0.120865,-0.030865,-0.170865,0.409135,-0.390865,-0.150865,0.099135,0.209135,-0.120865,-0.150865,0.379135,-0.240865,-0.100865,0.069135,0.319135,-0.340865,-0.150865,0.079135,0.299135,-0.030865,-0.130865,0.369135,-0.310865,-0.010865,-0.140865,0.259135,-0.410865,-0.150865,0.279135,0.019135,0.319135,-0.180865,0.369135,-0.200865,0.319135,-0.030865,0.229135,0.019135,0.109135,0.249135,0.049135,0.289135,-0.100865,0.519135,-0.360865,0.279135,-0.190865,0.449135,-0.390865,0.109135,-0.010865,0.299135,0.009135,-0.170865,0.139135,0.049135,0.099135,-0.070865,0.249135,-0.530865,0.199135,-0.000865,0.269135,-0.090865,-0.050865,0.209135,-0.860865,-0.110865,-0.280865,0.259135,-0.130865,0.039135,0.079135,0.059135,0.059135,-0.140865,0.459135,-0.340865,-0.010865,0.099135,0.119135,-0.100865,-0.200865,0.229135,-0.460865,-0.060865,-0.170865,0.219135,-0.200865,-0.090865,0.249135,-0.770865,-0.250865,-0.240865,0.169135,-0.160865,-0.180865,0.189135,-0.260865,0.139135,EPILEPSY
0.514663,-0.595337,-0.115337,-0.015337,0.394663,-0.215337,0.004663,0.254663,0.134663,0.324663,0.064663,0.484663,-0.265337,0.124663,0.044663,0.274663,-0.465337,-0.045337,0.054663,0.174663,0.144663,-0.055337,0.384663,-0.405337,0.064663,0.044663,0.214663,0.184663,-0.035337,0.034663,-0.665337,0.034663,-0.055337,0.304663,0.234663,0.014663,0.184663,-0.775337,-0.075337,-0.335337,0.354663,-0.265337,0.044663,0.074663,0.224663,0.014663,0.044663,0.304663,-0.045337,0.204663,0.064663,0.404663,0.054663,0.034663,0.324663,0.304663,0.064663,0.074663,0.674663,-0.235337,0.324663,0.244663,0.364663,0.064663,0.134663,0.064663,-0.215337,0.214663,-0.165337,0.254663,-0.315337,0.194663,-0.055337,0.304663,-0.185337,-0.035337,0.104663,-0.655337,0.014663,-0.305337,0.284663,-0.125337,0.154663,0.144663,-0.105337,-0.065337,-0.145337,0.264663,-0.445337,0.114663,-0.035337,0.124663,-0.395337,-0.235337,0.304663,-0.135337,-0.075337,-0.275337,0.114663,-0.875337,-0.485337,-0.085337,0.144663,-0.135337,-0.145337,0.244663,-0.345337,-0.205337,-0.185337,0.474663,-0.085337,-0.085337,0.334663,-0.285337,-0.255337,-0.225337,0.444663,-0.495337,-0.075337,-0.035337,0.224663,-0.185337,0.094663,0.214663,-0.175337,-0.055337,-0.235337,0.324663,-0.445337,0.024663,-0.055337,0.054663,-0.055337,-0.105337,0.104663,0.014663,0.134663,0.124663,0.364663,-0.595337,0.204663,-0.055337,0.084663,-0.305337,-0.155337,-0.115337,-0.025337,-0.015337,-0.405337,0.284663,-0.535337,0.084663,-0.255337,0.414663,-0.445337,0.094663,0.134663,0.134663,-0.325337,-0.255337,0.164663,-0.175337,0.264663,-0.015337,0.404663,-0.555337,0.024663,0.024663,0.124663,-0.025337,-0.045337,0.324663,-0.255337,0.244663,-0.055337,0.254663,-0.635337,0.224663,-0.205337,0.304663,0.004663,0.044663,0.104663,0.104663,-0.005337,-0.025337,0.224663,-0.005337,0.084663,0.074663,0.234663,-0.035337,-0.045337,0.094663,0.054663,-0.155337,-0.045337,0.314663,-0.235337,-0.015337,0.294663,-0.055337,-0.175337,-0.185337,0.434663,-0.595337,-0.055337,0.094663,EPILEPSY
-0.525625,0.204375,-0.295625,-0.075625,0.094375,-0.195625,0.334375,-0.105625,0.134375,0.154375,0.184375,0.334375,0.164375,0.104375,0.334375,0.034375,0.384375,-0.305625,0.114375,0.184375,0.014375,0.184375,-0.065625,0.374375,-0.195625,0.024375,0.024375,-0.145625,0.114375,-0.105625,0.514375,0.034375,0.124375,0.224375,0.124375,0.064375,-0.125625,0.434375,-0.405625,0.104375,0.124375,0.134375,0.154375,-0.215625,0.384375,-0.005625,0.094375,0.244375,0.064375,0.074375,0.154375,0.334375,-0.175625,-0.045625,0.374375,-0.355625,0.044375,0.004375,0.014375,0.174375,-0.095625,0.444375,-0.285625,0.014375,-0.025625,-0.145625,-0.045625,-0.395625,0.464375,-0.045625,0.124375,0.274375,-0.325625,-0.035625,-0.185625,0.474375,-0.055625,0.094375,0.004375,0.334375,-0.095625,0.054375,0.314375,-0.195625,0.284375,-0.145625,0.544375,-0.655625,0.104375,-0.145625,0.544375,0.014375,0.184375,0.204375,0.254375,0.254375,0.124375,0.434375,-0.125625,0.164375,0.334375,-0.035625,0.004375,-0.075625,0.514375,-0.485625,-0.025625,0.004375,0.264375,-0.165625,0.004375,0.394375,-0.335625,0.094375,0.224375,0.264375,0.084375,0.004375,0.314375,-0.585625,0.134375,-0.085625,0.334375,0.034375,0.094375,0.074375,0.314375,0.014375,0.024375,0.224375,-0.245625,0.134375,-0.195625,0.384375,-0.635625,0.034375,0.014375,-0.125625,-0.205625,-0.345625,0.274375,-0.435625,0.224375,-0.075625,0.174375,-0.375625,-0.025625,0.174375,0.594375,-0.225625,0.064375,0.504375,0.264375,0.044375,-0.115625,0.354375,-0.465625,0.084375,0.084375,0.054375,0.034375,-0.135625,0.134375,-0.505625,0.024375,-0.165625,-0.325625,-0.135625,-0.345625,0.164375,-0.825625,-0.145625,-0.295625,-0.465625,-0.125625,-0.465625,0.104375,-0.735625,-0.065625,-0.435625,0.074375,-0.095625,-0.165625,0.154375,-0.355625,-0.095625,-0.355625,0.324375,-0.645625,-0.135625,-0.185625,0.204375,-0.605625,-0.395625,0.004375,0.164375,-0.345625,-0.335625,0.214375,-0.365625,-0.325625,-0.135625,0.424375,-0.745625,-0.265625,-0.005625,-0.005625,-0.095625,EPILEPSY
-0.267933,-0.507933,0.482067,-0.367933,0.002067,-0.077933,0.452067,-0.587933,-0.277933,0.172067,0.042067,-0.307933,-0.437933,0.502067,-0.867933,-0.267933,-0.137933,0.422067,-0.287933,-0.147933,0.342067,0.212067,-0.237933,-0.407933,0.622067,-0.197933,0.062067,-0.037933,0.812067,-0.287933,0.082067,0.072067,0.582067,-0.337933,-0.147933,0.632067,-0.257933,-0.017933,-0.037933,0.632067,-0.387933,-0.047933,0.132067,0.222067,0.052067,-0.157933,0.522067,-0.477933,0.082067,0.062067,0.392067,-0.387933,-0.287933,0.392067,0.112067,-0.007933,-0.137933,0.612067,-0.687933,-0.107933,-0.127933,0.312067,-0.157933,-0.237933,0.392067,-0.177933,0.052067,-0.187933,0.542067,-0.537933,-0.147933,0.172067,0.242067,-0.307933,-0.237933,0.592067,-0.497933,-0.087933,0.132067,0.502067,-0.257933,-0.187933,0.282067,-0.137933,0.092067,0.112067,0.612067,-0.287933,-0.057933,0.262067,0.222067,0.042067,-0.087933,0.592067,-0.427933,-0.147933,0.262067,0.122067,-0.297933,-0.127933,0.622067,-0.607933,-0.167933,-0.017933,0.362067,-0.037933,-0.117933,0.672067,0.032067,-0.107933,-0.127933,0.572067,-0.477933,-0.227933,0.402067,-0.447933,-0.587933,-0.337933,0.462067,-0.457933,-0.177933,0.272067,0.182067,-0.477933,-0.477933,0.432067,-0.197933,-0.137933,-0.177933,0.542067,-0.677933,-0.427933,0.222067,0.122067,-0.167933,-0.407933,0.432067,-0.557933,-0.197933,0.152067,0.432067,-0.097933,-0.127933,0.662067,-0.557933,-0.277933,0.072067,0.592067,-0.307933,-0.377933,0.612067,0.112067,-0.407933,-0.147933,0.642067,-0.667933,-0.197933,0.182067,0.442067,-0.087933,-0.057933,0.612067,-0.167933,-0.217933,-0.277933,0.622067,-0.457933,-0.067933,0.202067,0.342067,-0.347933,-0.307933,0.452067,0.232067,-0.007933,0.132067,0.672067,-0.327933,-0.047933,0.402067,0.082067,-0.107933,-0.087933,0.582067,-0.477933,-0.177933,0.042067,0.422067,-0.487933,-0.197933,0.402067,0.252067,-0.187933,-0.127933,0.462067,0.082067,-0.087933,-0.157933,0.472067,-0.387933,0.012067,0.192067,0.132067,0.022067,-0.187933,0.332067,-0.497933,-0.177933,EPILEPSY
0.039038,-0.090962,-0.130962,0.579038,-0.200962,-0.160962,-0.220962,0.519038,-0.210962,0.219038,-0.000962,0.559038,-0.310962,-0.000962,0.359038,0.129038,-0.210962,-0.230962,0.489038,-0.700962,-0.200962,0.229038,-0.180962,-0.190962,-0.130962,0.419038,-0.600962,-0.120962,0.189038,-0.190962,-0.250962,-0.280962,0.499038,-0.510962,-0.070962,0.199038,0.099038,-0.310962,-0.170962,0.539038,-0.270962,-0.120962,0.279038,-0.360962,-0.450962,-0.330962,0.519038,-0.540962,-0.300962,0.159038,0.109038,-0.310962,-0.220962,0.609038,-1.080962,-0.380962,-0.040962,0.239038,-0.470962,-0.400962,0.529038,-0.320962,-0.130962,0.199038,0.149038,-0.460962,-0.380962,0.519038,-0.570962,-0.260962,0.059038,0.099038,-0.370962,-0.260962,0.379038,-0.310962,-0.180962,-0.070962,0.599038,-0.380962,-0.100962,0.199038,0.229038,-0.360962,-0.110962,0.249038,0.299038,-0.160962,-0.160962,0.579038,-0.160962,0.179038,-0.320962,0.469038,-0.240962,0.389038,0.289038,0.349038,-0.170962,-0.200962,0.089038,0.499038,0.279038,0.209038,0.609038,-0.330962,0.429038,-0.010962,0.469038,-0.250962,0.229038,0.039038,0.339038,0.299038,0.189038,0.609038,-0.230962,0.059038,-0.000962,0.289038,-0.240962,-0.250962,0.349038,-0.000962,-0.220962,-0.390962,0.559038,-0.530962,-0.000962,-0.020962,0.479038,-0.430962,-0.100962,0.309038,0.189038,-0.310962,-0.410962,0.459038,-0.240962,0.149038,-0.040962,0.439038,-0.540962,-0.080962,0.009038,0.369038,-0.110962,-0.190962,0.329038,-0.010962,0.099038,-0.120962,0.419038,-0.070962,0.219038,0.219038,0.049038,0.039038,0.029038,0.149038,0.149038,0.269038,-0.320962,0.289038,-0.390962,0.059038,0.309038,-0.020962,-0.080962,-0.290962,0.559038,-0.760962,-0.140962,0.079038,0.159038,-0.170962,-0.080962,0.079038,-0.060962,-0.040962,-0.200962,0.319038,-0.590962,0.129038,-0.200962,0.219038,-0.110962,-0.090962,0.339038,0.009038,-0.010962,-0.200962,0.309038,-0.480962,-0.020962,0.009038,0.279038,0.179038,-0.040962,0.169038,-0.200962,0.259038,-0.170962,0.369038,-0.400962,0.129038,-0.100962,0.079038,EPILEPSY
-0.387212,0.272788,-0.187212,0.232788,-0.487212,0.272788,-0.137212,0.282788,-0.567212,0.162788,-0.247212,0.322788,-0.217212,0.052788,-0.167212,0.162788,-0.017212,-0.077212,-0.257212,0.062788,-0.107212,-0.177212,-0.207212,-0.227212,0.232788,-0.457212,0.002788,-0.237212,0.372788,-0.537212,0.052788,-0.487212,0.212788,-0.417212,0.382788,-0.037212,0.272788,-0.167212,0.522788,0.112788,0.232788,0.192788,0.152788,0.062788,-0.127212,0.282788,-0.057212,0.032788,0.112788,0.612788,0.082788,0.162788,-0.247212,0.102788,-0.307212,-0.017212,-0.157212,0.562788,-0.047212,0.152788,-0.067212,0.672788,0.032788,0.322788,-0.237212,0.472788,-0.197212,0.222788,-0.297212,0.442788,-0.267212,0.232788,-0.357212,0.332788,-0.257212,0.322788,-0.107212,0.382788,-0.077212,0.372788,-0.017212,0.392788,-0.047212,0.202788,0.082788,0.062788,0.212788,-0.107212,0.392788,-0.127212,0.152788,-0.287212,0.492788,-0.167212,0.212788,-0.097212,0.402788,0.042788,0.132788,0.132788,0.012788,0.182788,-0.267212,0.322788,-0.097212,0.242788,-0.147212,0.452788,-0.037212,0.292788,-0.487212,0.122788,-0.147212,0.282788,-0.297212,0.022788,0.002788,0.022788,0.062788,-0.077212,0.002788,-0.107212,0.082788,-0.297212,0.252788,-0.207212,0.312788,-0.077212,0.382788,-0.447212,0.242788,-0.027212,0.282788,-0.167212,0.072788,0.042788,-0.047212,0.192788,-0.197212,0.082788,-0.177212,0.252788,-0.357212,0.142788,-0.577212,0.122788,-0.337212,0.292788,-0.327212,0.072788,-0.067212,0.362788,-0.697212,-0.027212,-0.227212,0.282788,0.282788,0.242788,0.332788,0.012788,0.122788,-0.167212,0.272788,-0.507212,-0.017212,-0.507212,0.302788,-0.457212,0.152788,-0.087212,0.462788,-0.447212,0.052788,-0.297212,0.362788,-0.607212,-0.187212,-0.177212,0.212788,-0.547212,-0.337212,-0.147212,-0.037212,0.012788,-0.117212,0.182788,0.062788,-0.057212,-0.247212,0.152788,-0.227212,-0.157212,-0.607212,0.172788,-0.627212,-0.057212,-0.337212,0.392788,-0.287212,0.142788,0.012788,0.502788,-0.357212,0.122788,-0.127212,0.442788,-0.687212,-0.147212,EPILEPSY
0.04024,0.36024,0.07024,0.57024,-0.31976,0.20024,0.14024,0.58024,0.09024,0.20024,0.41024,0.21024,0.19024,-0.02976,0.64024,-0.26976,0.23024,0.06024,0.70024,0.07024,0.19024,0.19024,0.27024,-0.11976,-0.02976,0.54024,-0.07976,0.11024,-0.14976,0.63024,-0.76976,-0.21976,-0.35976,0.54024,-0.39976,0.14024,-0.12976,0.49024,-0.00976,0.10024,0.28024,0.23024,0.06024,-0.13976,0.28024,0.27024,-0.24976,-0.71976,0.31024,-0.60976,0.02024,-0.08976,0.43024,-0.36976,-0.19976,0.32024,-0.23976,0.07024,-0.21976,0.61024,-0.46976,-0.06976,-0.28976,0.54024,-0.28976,-0.12976,0.09024,0.03024,-0.14976,-0.46976,0.38024,-0.26976,-0.00976,-0.52976,0.57024,-0.78976,-0.13976,-0.25976,0.59024,-0.27976,-0.01976,0.18024,0.49024,-0.06976,-0.05976,0.27024,0.57024,-0.19976,0.00024,0.42024,0.27024,0.07024,-0.03976,0.54024,-0.12976,0.32024,-0.02976,0.70024,-0.67976,-0.06976,-0.32976,0.48024,-0.84976,-0.12976,-0.27976,0.56024,-0.55976,-0.07976,-0.39976,0.36024,-0.67976,-0.18976,-0.10976,0.23024,-0.65976,-0.39976,-0.15976,-0.00976,-0.00976,-0.22976,0.50024,-0.02976,0.14024,-0.28976,0.59024,-0.39976,0.08024,0.20024,0.24024,-0.03976,-0.05976,0.37024,-0.07976,0.07024,-0.25976,0.59024,-0.48976,-0.00976,0.00024,0.67024,-0.49976,-0.02976,-0.06976,0.68024,-0.75976,-0.09976,-0.01976,0.52024,-0.72976,-0.35976,0.20024,-0.02976,0.02024,-0.25976,0.51024,-0.05976,0.07024,-0.21976,0.75024,-0.79976,-0.13976,-0.33976,0.50024,-0.63976,0.05024,0.00024,0.50024,-0.38976,-0.14976,-0.13976,0.57024,-0.16976,-0.10976,0.17024,0.43024,-0.18976,-0.22976,0.14024,0.03024,-0.24976,-0.31976,0.13024,0.15024,-0.22976,-0.30976,0.38024,-0.58976,-0.14976,-0.20976,0.56024,-0.36976,-0.12976,-0.46976,0.41024,-0.65976,-0.22976,-0.47976,0.48024,-0.37976,-0.23976,-0.52976,0.31024,0.16024,-0.01976,-0.17976,0.43024,0.21024,-0.24976,EPILEPSY
0.256731,0.126731,0.236731,0.096731,0.186731,0.116731,0.276731,-0.013269,0.156731,0.136731,0.306731,0.016731,0.156731,0.086731,0.216731,0.006731,0.116731,0.066731,0.206731,0.036731,0.116731,0.086731,0.016731,0.056731,0.136731,0.056731,0.246731,0.016731,0.166731,0.206731,0.096731,0.056731,0.056731,0.086731,-0.003269,0.066731,0.156731,0.106731,-0.023269,0.136731,0.186731,0.066731,-0.013269,0.206731,0.166731,0.116731,0.026731,0.166731,0.106731,-0.013269,0.026731,-0.083269,-0.053269,0.096731,-0.143269,-0.093269,-0.053269,0.116731,-0.173269,-0.083269,-0.013269,0.026731,-0.153269,-0.133269,-0.023269,-0.003269,-0.113269,-0.233269,-0.183269,-0.023269,0.046731,-0.113269,-0.183269,-0.073269,0.166731,0.026731,-0.293269,-0.033269,0.116731,-0.023269,-0.253269,-0.043269,-0.023269,-0.083269,-0.183269,-0.093269,0.016731,0.046731,-0.163269,-0.203269,-0.073269,0.146731,-0.083269,-0.043269,0.026731,-0.003269,-0.193269,-0.333269,-0.083269,0.016731,-0.153269,-0.313269,-0.103269,0.006731,-0.123269,-0.263269,-0.113269,-0.013269,-0.133269,-0.233269,-0.173269,-0.053269,-0.003269,-0.043269,-0.213269,-0.063269,0.066731,-0.043269,-0.243269,-0.013269,-0.053269,-0.253269,-0.213269,0.246731,-0.083269,-0.203269,-0.043269,0.246731,-0.043269,-0.263269,0.046731,0.186731,-0.243269,-0.083269,0.236731,-0.033269,-0.183269,-0.033269,0.106731,-0.053269,-0.213269,0.046731,0.166731,-0.053269,-0.223269,-0.063269,0.146731,0.026731,-0.183269,-0.083269,0.086731,0.126731,-0.173269,-0.053269,0.116731,0.196731,-0.123269,0.026731,0.076731,0.166731,-0.233269,-0.063269,0.106731,0.106731,-0.233269,-0.083269,0.106731,0.146731,-0.023269,-0.053269,-0.013269,0.126731,0.056731,-0.153269,0.046731,0.306731,-0.193269,-0.073269,0.086731,0.056731,0.006731,-0.123269,0.086731,0.256731,-0.073269,-0.043269,0.216731,0.136731,0.026731,-0.153269,0.156731,0.126731,0.076731,-0.273269,0.086731,0.186731,-0.003269,-0.293269,0.006731,0.116731,-0.003269,-0.313269,0.106731,0.256731,-0.093269,-0.353269,0.186731,0.196731,EPILEPSY
1.367067,1.177067,0.387067,-1.252933,-0.942933,-0.412933,-0.202933,-0.242933,-0.852933,-1.092933,0.157067,1.167067,1.567067,1.147067,-0.812933,-1.392933,-0.492933,-0.012933,0.027067,-0.422933,-1.442933,-0.322933,1.027067,1.587067,1.217067,-0.432933,-1.192933,-0.412933,-0.032933,-0.052933,-0.632933,-1.702933,-0.442933,0.977067,1.547067,1.457067,0.547067,-1.482933,-0.742933,-0.222933,-0.012933,-0.212933,-1.262933,-0.932933,0.567067,1.347067,1.527067,1.087067,-1.202933,-0.872933,-0.332933,-0.162933,-0.242933,-0.792933,-1.242933,0.157067,1.167067,1.567067,1.237067,-0.062933,-0.822933,-0.352933,-0.262933,-0.242933,-0.452933,-1.262933,-0.172933,0.987067,1.427067,1.387067,0.847067,-1.012933,-0.472933,-0.202933,-0.092933,-0.322933,-1.542933,-0.932933,0.657067,1.327067,1.517067,1.107067,-0.822933,-0.642933,-0.242933,-0.222933,-0.352933,-0.722933,-1.092933,0.167067,1.207067,1.667067,1.407067,0.267067,-0.812933,-0.432933,-0.352933,-0.282933,-0.422933,-1.462933,-0.362933,0.917067,1.527067,1.557067,1.047067,-0.942933,-0.482933,-0.192933,-0.142933,-0.342933,-1.202933,-0.862933,0.457067,1.297067,1.627067,1.247067,-0.582933,-0.772933,-0.292933,-0.202933,-0.272933,-0.842933,-1.292933,0.237067,1.217067,1.587067,1.387067,0.247067,-0.922933,-0.442933,-0.212933,-0.322933,-0.572933,-1.452933,-0.432933,0.967067,1.537067,1.477067,0.777067,-1.202933,-0.632933,-0.332933,-0.232933,-0.482933,-1.352933,-0.792933,0.697067,1.407067,1.517067,1.037067,-1.222933,-0.862933,-0.342933,-0.172933,-0.302933,-1.342933,-1.152933,0.327067,1.257067,1.567067,1.167067,-0.712933,-0.902933,-0.342933,-0.262933,-0.372933,-0.922933,-1.482933,-0.122933,0.997067,1.607067,1.397067,0.567067,-1.102933,-0.462933,-0.262933,-0.242933,-0.392933,-1.362933,-0.812933,0.557067,1.327067,1.507067,1.027067,-0.772933,-0.772933,-0.452933,-0.292933,-0.332933,-0.822933,-1.242933,0.087067,1.077067,1.587067,1.347067,0.347067,-0.872933,-0.472933,-0.322933,-0.242933,-0.332933,-1.212933,-0.622933,0.587067,1.317067,1.467067,1.047067,-1.192933,RUNNING
