att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,att152,att153,att154,att155,att156,att157,att158,att159,att160,att161,att162,att163,att164,att165,att166,att167,att168,att169,att170,att171,att172,att173,att174,att175,att176,att177,att178,att179,att180,att181,att182,att183,att184,att185,att186,att187,att188,att189,att190,att191,att192,att193,att194,att195,att196,att197,att198,att199,att200,att201,att202,att203,att204,att205,att206,att207,att208,att209,att210,att211,att212,att213,att214,att215,att216,att217,att218,att219,att220,att221,att222,att223,att224,att225,att226,att227,att228,att229,att230,att231,att232,att233,target
1.7772,1.6358,1.5058,1.3885,1.2775,1.1688,1.0651,0.96682,0.8717,0.77839,0.69143,0.61216,0.53742,0.46721,0.40108,0.33903,0.28422,0.2353,0.19318,0.15649,0.12116,0.087637,0.058648,0.036453,0.023317,0.011088,-0.00386,-0.017901,-0.022884,-0.012919,0.014711,0.06363,0.14652,0.2729,0.46359,0.77341,1.2635,1.8523,2.0702,1.5724,0.87351,0.39157,0.14562,0.045512,0.033282,0.084013,0.18548,0.31185,0.40108,0.3662,0.19544,-0.007483,-0.16013,-0.25298,-0.30417,-0.33089,-0.34629,-0.36034,-0.37664,-0.39431,-0.41469,-0.4396,-0.46587,-0.48897,-0.50528,-0.51525,-0.52249,-0.53019,-0.54197,-0.55692,-0.56734,-0.57368,-0.5773,-0.58002,-0.58138,-0.58183,-0.58002,-0.57549,-0.56915,-0.5619,-0.55465,-0.54922,-0.54378,-0.5388,-0.53336,-0.52838,-0.52204,-0.5166,-0.51208,-0.508,-0.50347,-0.49758,-0.48897,-0.47584,-0.45863,-0.43553,-0.40971,-0.39068,-0.38978,-0.40518,-0.42284,-0.43326,-0.43688,-0.43507,-0.42873,-0.41922,-0.40699,-0.39385,-0.38162,-0.37166,-0.36396,-0.35898,-0.35898,-0.36486,-0.378,-0.39521,-0.41107,-0.42556,-0.43643,-0.44051,-0.4396,-0.4319,-0.40925,-0.36079,-0.30462,-0.26884,-0.25072,-0.25887,-0.27609,-0.28514,-0.27971,-0.26612,-0.25163,-0.23985,-0.23396,-0.2403,-0.25389,-0.27427,-0.30281,-0.33089,-0.35671,-0.35943,-0.33588,-0.29284,-0.27337,-0.33135,-0.39793,-0.45228,-0.4849,-0.50347,-0.50936,-0.50392,-0.50392,-0.5166,-0.53427,-0.54197,-0.54197,-0.53336,-0.52204,-0.5089,-0.48988,-0.47176,-0.45546,-0.43643,-0.41242,-0.38208,-0.34811,-0.31051,-0.27699,-0.23532,-0.18504,-0.12253,-0.048702,0.009276,0.098961,0.18366,0.30007,0.41241,0.54104,0.68418,0.84498,1.0248,1.2255,1.4424,1.6857,1.9212,2.1576,2.419,2.6283,2.8493,2.9802,3.0445,3.1111,3.0916,2.9417,2.799,2.6129,2.5119,2.3121,2.0938,1.8528,1.6032,1.3663,1.1367,0.84407,0.63526,0.43505,0.20586,-0.021525,-0.19863,-0.37166,-0.51706,-0.67469,-0.8219,-0.92517,-1.0303,-1.1245,-1.2332,-1.3115,-1.3917,-1.4569,-1.5258,-1.5788,-1.6268,-1.6725,-1.7115,-1.7468,-1.7844,-1.8121,-1.8388,-1.8619,-1.8809,-1.9017,-1.919,2
1.7766,1.6371,1.5099,1.3894,1.2757,1.1674,1.0646,0.96679,0.87122,0.77927,0.69231,0.61124,0.53695,0.4663,0.39881,0.33766,0.28286,0.23439,0.19227,0.15422,0.11935,0.086737,0.057296,0.035555,0.021967,0.009285,-0.006568,-0.020156,-0.023779,-0.013815,0.012456,0.062278,0.14562,0.27108,0.46313,0.77656,1.2698,1.8622,2.0855,1.5841,0.87801,0.39201,0.14381,0.042349,0.031026,0.082661,0.18412,0.31139,0.40198,0.36665,0.19544,-0.008832,-0.16328,-0.25613,-0.30686,-0.33359,-0.34899,-0.36257,-0.37843,-0.39654,-0.41738,-0.44138,-0.46811,-0.49166,-0.50797,-0.51702,-0.52337,-0.53152,-0.5442,-0.55869,-0.56911,-0.57545,-0.57908,-0.58179,-0.58315,-0.58315,-0.58134,-0.57772,-0.57138,-0.56322,-0.55598,-0.55009,-0.54465,-0.53967,-0.53514,-0.52971,-0.52382,-0.51838,-0.5134,-0.50887,-0.5048,-0.49845,-0.48985,-0.47717,-0.45905,-0.43595,-0.40968,-0.38975,-0.38839,-0.40424,-0.42191,-0.43323,-0.4364,-0.43459,-0.4287,-0.41874,-0.4056,-0.39201,-0.38024,-0.37073,-0.36303,-0.35759,-0.35714,-0.36348,-0.37707,-0.39428,-0.41059,-0.42463,-0.4355,-0.44048,-0.43912,-0.43142,-0.40832,-0.35895,-0.30279,-0.2661,-0.24753,-0.25568,-0.27335,-0.2815,-0.27652,-0.26293,-0.24798,-0.23711,-0.23168,-0.23711,-0.25025,-0.27108,-0.30007,-0.3286,-0.35442,-0.35759,-0.33359,-0.28965,-0.26972,-0.32951,-0.39609,-0.4509,-0.48396,-0.50298,-0.50842,-0.50253,-0.50298,-0.51567,-0.53333,-0.54103,-0.54103,-0.53242,-0.52155,-0.50842,-0.4903,-0.47309,-0.45543,-0.43595,-0.41194,-0.3816,-0.34853,-0.31139,-0.27742,-0.23575,-0.18548,-0.12342,-0.048238,0.009285,0.09806,0.18321,0.29871,0.41104,0.53922,0.6828,0.84314,1.0211,1.2218,1.4392,1.6802,1.9157,2.1544,2.4175,2.6291,2.8469,2.9756,3.0408,3.1087,3.0906,2.9411,2.7989,2.6128,2.5117,2.312,2.0941,1.8541,1.6054,1.3685,1.1385,0.8454,0.63615,0.43686,0.20767,-0.021061,-0.19861,-0.37209,-0.51838,-0.6751,-0.82185,-0.92512,-1.0307,-1.1253,-1.2331,-1.3115,-1.3912,-1.4569,-1.5257,-1.5783,-1.6258,-1.672,-1.7114,-1.7467,-1.7839,-1.8115,-1.8378,-1.8609,-1.8808,-1.9016,-1.9189,2
1.7768,1.6372,1.5093,1.3887,1.2763,1.1692,1.0658,0.9673,0.8729,0.7812,0.69402,0.61362,0.53864,0.46772,0.40087,0.33944,0.28569,0.23645,0.19354,0.1565,0.12172,0.088746,0.058482,0.0368,0.022797,0.009698,-0.00566,-0.018759,-0.022824,-0.01379,0.012408,0.061644,0.14385,0.26988,0.46185,0.77262,1.2645,1.8562,2.0771,1.5789,0.87335,0.38687,0.14024,0.040414,0.028218,0.080163,0.1827,0.30963,0.40087,0.36519,0.19399,-0.010177,-0.16511,-0.25906,-0.31011,-0.33676,-0.35257,-0.36612,-0.38238,-0.39954,-0.41851,-0.44245,-0.46865,-0.49169,-0.5075,-0.51744,-0.52376,-0.53144,-0.54409,-0.55854,-0.56893,-0.57525,-0.57887,-0.58158,-0.58338,-0.58338,-0.58203,-0.57842,-0.57164,-0.56441,-0.55809,-0.55177,-0.54589,-0.54138,-0.53641,-0.53054,-0.52466,-0.51924,-0.51427,-0.51021,-0.50569,-0.50027,-0.49124,-0.47814,-0.46052,-0.43703,-0.41038,-0.39096,-0.39006,-0.40587,-0.42348,-0.43432,-0.43749,-0.43613,-0.43071,-0.42032,-0.40767,-0.39457,-0.38193,-0.37244,-0.36476,-0.36024,-0.35979,-0.36612,-0.37967,-0.39683,-0.41309,-0.42755,-0.43839,-0.44291,-0.44155,-0.43387,-0.41084,-0.36205,-0.30604,-0.2699,-0.25093,-0.25906,-0.27623,-0.28391,-0.27894,-0.26629,-0.25138,-0.23964,-0.23377,-0.23964,-0.25319,-0.27397,-0.30243,-0.33088,-0.35753,-0.36024,-0.33585,-0.29249,-0.27216,-0.33088,-0.39728,-0.45104,-0.48356,-0.50163,-0.50705,-0.50118,-0.50072,-0.51427,-0.53144,-0.53867,-0.53867,-0.52963,-0.51834,-0.50569,-0.48672,-0.46956,-0.45194,-0.43297,-0.40903,-0.37876,-0.34489,-0.3083,-0.27442,-0.23196,-0.18273,-0.12084,-0.046313,0.011505,0.10004,0.1836,0.29879,0.41081,0.53864,0.68092,0.84173,1.0206,1.2207,1.4366,1.6778,1.9141,2.1539,2.4155,2.6255,2.8491,2.981,3.0469,3.1151,3.0971,2.9458,2.8017,2.6151,2.5148,2.3161,2.0984,1.8572,1.6078,1.3707,1.1408,0.84941,0.63982,0.43927,0.20935,-0.019211,-0.19718,-0.37109,-0.51698,-0.67418,-0.82188,-0.92442,-1.0292,-1.1227,-1.2307,-1.3097,-1.3892,-1.4543,-1.5229,-1.5749,-1.6227,-1.6679,-1.7068,-1.742,-1.7795,-1.807,-1.8328,-1.8558,-1.8757,-1.8965,-1.9136,2
1.6849,1.5452,1.4214,1.3087,1.2033,1.1034,1.0048,0.91133,0.81967,0.72938,0.6446,0.56714,0.49519,0.42782,0.36686,0.31049,0.261,0.21929,0.18354,0.15192,0.12396,0.098298,0.075841,0.061176,0.054301,0.047427,0.035969,0.026803,0.030469,0.051093,0.091882,0.16154,0.26879,0.42736,0.66476,1.0364,1.6006,2.2528,2.4755,1.9109,1.1318,0.5896,0.31095,0.19775,0.18308,0.24129,0.35495,0.49565,0.59143,0.54056,0.34028,0.10792,-0.065316,-0.16981,-0.22801,-0.26193,-0.28622,-0.31142,-0.33892,-0.3678,-0.39713,-0.42692,-0.45487,-0.47871,-0.49429,-0.503,-0.50987,-0.51949,-0.53553,-0.55433,-0.56807,-0.57587,-0.58045,-0.5832,-0.58457,-0.58549,-0.58366,-0.57862,-0.57082,-0.56212,-0.55387,-0.54699,-0.54195,-0.53645,-0.53095,-0.52454,-0.51812,-0.5117,-0.5062,-0.5007,-0.49475,-0.48695,-0.47641,-0.46083,-0.43975,-0.41363,-0.38429,-0.36321,-0.36321,-0.38109,-0.40125,-0.41363,-0.41821,-0.41683,-0.41088,-0.40034,-0.38704,-0.37284,-0.36,-0.34901,-0.34076,-0.33571,-0.33617,-0.34305,-0.35817,-0.37834,-0.39529,-0.41179,-0.42463,-0.42967,-0.42829,-0.41867,-0.39163,-0.33571,-0.27155,-0.23076,-0.21151,-0.22068,-0.23901,-0.24818,-0.24222,-0.22756,-0.21197,-0.20097,-0.19777,-0.20876,-0.22572,-0.25047,-0.28393,-0.31555,-0.34534,-0.34855,-0.32197,-0.27659,-0.25964,-0.33205,-0.40721,-0.47183,-0.51262,-0.53828,-0.54883,-0.54562,-0.54928,-0.56807,-0.59145,-0.60291,-0.60657,-0.59924,-0.59053,-0.57862,-0.56074,-0.54653,-0.53278,-0.51537,-0.49245,-0.46312,-0.4315,-0.39896,-0.36917,-0.3293,-0.28072,-0.22068,-0.14919,-0.093272,-0.005737,0.077674,0.19454,0.30545,0.43378,0.57722,0.73992,0.92233,1.1254,1.3449,1.591,1.8293,2.0731,2.3399,2.5521,2.7803,2.9114,2.9755,3.0493,3.0324,2.8715,2.7244,2.5378,2.4407,2.2372,2.0158,1.7734,1.5222,1.2867,1.0539,0.761,0.55843,0.36411,0.13817,-0.085023,-0.25689,-0.42508,-0.56487,-0.71977,-0.8623,-0.96176,-1.0644,-1.1584,-1.267,-1.344,-1.4242,-1.4902,-1.5589,-1.6098,-1.657,-1.7019,-1.74,-1.7748,-1.8119,-1.838,-1.8642,-1.8866,-1.9054,-1.9256,-1.9425,2
1.684,1.5462,1.4222,1.3096,1.2039,1.1023,1.0053,0.91191,0.82037,0.72975,0.64371,0.56636,0.4968,0.42906,0.3659,0.30915,0.26018,0.2199,0.18375,0.15079,0.12242,0.097246,0.074362,0.059259,0.053767,0.047817,0.034545,0.025391,0.02951,0.051936,0.093127,0.16086,0.26887,0.43043,0.66934,1.0419,1.6085,2.2616,2.484,1.9197,1.1375,0.59291,0.3119,0.19702,0.18192,0.2405,0.35675,0.49863,0.59337,0.54211,0.34119,0.10732,-0.066602,-0.17187,-0.23182,-0.26661,-0.28995,-0.3142,-0.34258,-0.3705,-0.39887,-0.42816,-0.457,-0.48126,-0.49727,-0.50597,-0.51283,-0.52245,-0.53755,-0.55631,-0.5705,-0.57874,-0.58377,-0.58652,-0.58835,-0.58927,-0.58789,-0.58286,-0.57508,-0.56638,-0.55814,-0.55128,-0.54533,-0.53984,-0.5348,-0.52794,-0.52107,-0.51512,-0.50963,-0.50414,-0.49773,-0.48949,-0.47851,-0.46249,-0.4419,-0.41489,-0.3856,-0.36409,-0.36363,-0.3824,-0.40299,-0.41535,-0.41993,-0.41764,-0.41169,-0.40116,-0.38743,-0.3737,-0.36043,-0.34944,-0.34121,-0.33617,-0.33709,-0.34441,-0.35997,-0.37919,-0.3975,-0.41398,-0.42633,-0.43183,-0.43,-0.42038,-0.39292,-0.33663,-0.2721,-0.23091,-0.21123,-0.22038,-0.23869,-0.24784,-0.24098,-0.22541,-0.20985,-0.19887,-0.19475,-0.20573,-0.22358,-0.2483,-0.28217,-0.31512,-0.34487,-0.34807,-0.32198,-0.27622,-0.25791,-0.33022,-0.40665,-0.47119,-0.51146,-0.53709,-0.54762,-0.54396,-0.54762,-0.56684,-0.5911,-0.60208,-0.60574,-0.59888,-0.5911,-0.5792,-0.56135,-0.54533,-0.5316,-0.51329,-0.49132,-0.46295,-0.43,-0.39567,-0.36455,-0.32473,-0.27622,-0.21672,-0.14532,-0.089485,-0.002069,0.08077,0.19748,0.30823,0.43593,0.57872,0.73982,0.92015,1.122,1.3403,1.5856,1.8236,2.0671,2.3367,2.5463,2.7733,2.9065,2.9714,3.0451,3.0319,2.8721,2.7234,2.5403,2.4419,2.2396,2.0209,1.7783,1.527,1.2899,1.057,0.76499,0.5595,0.36499,0.13935,-0.085366,-0.25699,-0.42496,-0.56501,-0.72016,-0.86296,-0.96181,-1.0639,-1.1568,-1.2653,-1.3421,-1.4222,-1.4872,-1.5563,-1.6071,-1.6543,-1.6991,-1.7376,-1.7719,-1.809,-1.8351,-1.8607,-1.8831,-1.9023,-1.9229,-1.9399,2
1.6864,1.5482,1.4246,1.312,1.2072,1.106,1.0076,0.91289,0.82043,0.73072,0.64559,0.56732,0.49638,0.42955,0.36685,0.31055,0.26203,0.22084,0.18468,0.15264,0.12518,0.099547,0.076204,0.062015,0.05515,0.047369,0.035011,0.025399,0.029976,0.051946,0.093139,0.16088,0.26798,0.42864,0.66619,1.0369,1.6027,2.2553,2.4764,1.9125,1.1335,0.59158,0.31055,0.19521,0.18148,0.24006,0.35495,0.49638,0.59158,0.54169,0.34076,0.10779,-0.065685,-0.17187,-0.23092,-0.2657,-0.2895,-0.31422,-0.34214,-0.37006,-0.39798,-0.42773,-0.45657,-0.47945,-0.49593,-0.50554,-0.51195,-0.52202,-0.53804,-0.55589,-0.56962,-0.57786,-0.58289,-0.58655,-0.58838,-0.58838,-0.58701,-0.58198,-0.57465,-0.56596,-0.55772,-0.55131,-0.54536,-0.53941,-0.53438,-0.52843,-0.52156,-0.51561,-0.50966,-0.50417,-0.49776,-0.48952,-0.47854,-0.46252,-0.44146,-0.41537,-0.38608,-0.36457,-0.36457,-0.38333,-0.40393,-0.41583,-0.41995,-0.41858,-0.41171,-0.40164,-0.38837,-0.37372,-0.3609,-0.35038,-0.34214,-0.33665,-0.33756,-0.34443,-0.35999,-0.37921,-0.39706,-0.414,-0.42636,-0.43139,-0.42956,-0.41995,-0.39294,-0.33619,-0.27165,-0.23137,-0.21169,-0.2213,-0.23916,-0.24831,-0.2419,-0.22634,-0.21032,-0.19933,-0.19567,-0.20666,-0.22405,-0.24922,-0.28264,-0.31513,-0.34443,-0.34763,-0.322,-0.27669,-0.25884,-0.33207,-0.40805,-0.47167,-0.51149,-0.53712,-0.54811,-0.5449,-0.54811,-0.56687,-0.59067,-0.60212,-0.60669,-0.59937,-0.59067,-0.57923,-0.56138,-0.54582,-0.53117,-0.51286,-0.49044,-0.46114,-0.43002,-0.39615,-0.36457,-0.32475,-0.27669,-0.21764,-0.14487,-0.089028,-0.002064,0.080781,0.19704,0.30872,0.43779,0.58105,0.74262,0.9225,1.1239,1.3427,1.5871,1.8246,2.0686,2.3368,2.5474,2.7776,2.9121,2.9771,3.0476,3.0307,2.8732,2.7231,2.5359,2.4407,2.2398,2.0192,1.7757,1.5244,1.2873,1.0557,0.76276,0.55863,0.36502,0.13937,-0.085366,-0.25701,-0.42544,-0.56504,-0.7202,-0.86301,-0.96141,-1.0639,-1.1569,-1.2649,-1.3422,-1.4223,-1.4873,-1.5564,-1.6077,-1.6544,-1.6992,-1.7372,-1.772,-1.8091,-1.8356,-1.8613,-1.8832,-1.9025,-1.9226,-1.9395,2
1.7116,1.5759,1.4528,1.339,1.233,1.131,1.0316,0.93682,0.84513,0.7557,0.67166,0.59436,0.522,0.45414,0.39167,0.33549,0.28515,0.24066,0.20111,0.1674,0.13594,0.10583,0.079767,0.059992,0.047858,0.034825,0.019095,0.007859,0.008309,0.02269,0.052801,0.10314,0.18583,0.31167,0.49998,0.79615,1.2537,1.7975,1.9988,1.5359,0.88154,0.43256,0.20516,0.11078,0.095047,0.13774,0.22987,0.34493,0.42133,0.37594,0.20785,0.017297,-0.12292,-0.20786,-0.2564,-0.28606,-0.30719,-0.32606,-0.34494,-0.36381,-0.38449,-0.40965,-0.43752,-0.46179,-0.47887,-0.4892,-0.49684,-0.50628,-0.52111,-0.53864,-0.55167,-0.55931,-0.56336,-0.56515,-0.56605,-0.5665,-0.56515,-0.56156,-0.55572,-0.54943,-0.54358,-0.53774,-0.53235,-0.52695,-0.52111,-0.51482,-0.50763,-0.50134,-0.49684,-0.4937,-0.48965,-0.48426,-0.47707,-0.46538,-0.44965,-0.42898,-0.40606,-0.38988,-0.39033,-0.40561,-0.42134,-0.43168,-0.43662,-0.43662,-0.43258,-0.42449,-0.41415,-0.40336,-0.39392,-0.38628,-0.37954,-0.3764,-0.37775,-0.38404,-0.39662,-0.41235,-0.42538,-0.43842,-0.44875,-0.4528,-0.451,-0.44336,-0.42179,-0.3773,-0.32696,-0.2946,-0.27797,-0.28337,-0.2973,-0.30404,-0.29865,-0.28606,-0.27303,-0.26269,-0.25775,-0.26584,-0.28022,-0.30044,-0.32741,-0.35393,-0.37864,-0.38089,-0.35932,-0.32067,-0.30314,-0.36112,-0.42179,-0.47257,-0.50403,-0.52291,-0.531,-0.5265,-0.52785,-0.54089,-0.55707,-0.56381,-0.56381,-0.55482,-0.54403,-0.5319,-0.51347,-0.49505,-0.47797,-0.45864,-0.43392,-0.40291,-0.36876,-0.33101,-0.2991,-0.25685,-0.20607,-0.1436,-0.067644,-0.009219,0.081115,0.16651,0.28605,0.40065,0.53144,0.67705,0.84109,1.0249,1.2298,1.4528,1.7049,1.9494,2.1948,2.4631,2.6765,2.9057,3.0325,3.0846,3.1516,3.1331,2.9678,2.8141,2.615,2.5111,2.3058,2.0792,1.8312,1.5777,1.3373,1.1022,0.80918,0.60379,0.4065,0.17909,-0.045622,-0.2182,-0.38763,-0.5274,-0.68245,-0.82537,-0.92469,-1.0272,-1.1197,-1.2281,-1.3049,-1.3854,-1.4501,-1.5184,-1.5696,-1.6164,-1.6613,-1.6999,-1.7346,-1.7723,-1.7988,-1.8249,-1.8469,-1.8662,-1.8869,-1.904,2
1.714,1.5796,1.4556,1.3415,1.2345,1.1325,1.0346,0.93887,0.84586,0.75509,0.67152,0.59514,0.52369,0.45629,0.39339,0.33408,0.28375,0.24017,0.20153,0.16738,0.13638,0.10717,0.080659,0.06044,0.048308,0.036626,0.020001,0.007869,0.007869,0.023595,0.053251,0.10357,0.18625,0.31206,0.50078,0.79688,1.2552,1.8011,2.0051,1.5401,0.8836,0.43383,0.20557,0.11031,0.095038,0.13907,0.23073,0.34531,0.4217,0.37676,0.20962,0.019102,-0.12199,-0.20781,-0.25588,-0.28554,-0.30666,-0.32688,-0.34575,-0.36417,-0.38484,-0.41,-0.43786,-0.46212,-0.47875,-0.48908,-0.49672,-0.50661,-0.52188,-0.53896,-0.55244,-0.56053,-0.56412,-0.56592,-0.56727,-0.56772,-0.56592,-0.56187,-0.55648,-0.55064,-0.54435,-0.53851,-0.53357,-0.52773,-0.52143,-0.51514,-0.50795,-0.50211,-0.49762,-0.49448,-0.49043,-0.48459,-0.4774,-0.46617,-0.44999,-0.42932,-0.40596,-0.38933,-0.39023,-0.40596,-0.42258,-0.43247,-0.43696,-0.43651,-0.43202,-0.42438,-0.41494,-0.40371,-0.39293,-0.38529,-0.3799,-0.37675,-0.37765,-0.38439,-0.39697,-0.4118,-0.42528,-0.43831,-0.44864,-0.45224,-0.45089,-0.44325,-0.42168,-0.3772,-0.32598,-0.29363,-0.277,-0.28374,-0.29767,-0.30396,-0.29857,-0.28554,-0.27251,-0.26217,-0.25813,-0.26577,-0.27925,-0.29992,-0.32733,-0.35384,-0.37855,-0.38035,-0.35833,-0.31969,-0.30261,-0.36013,-0.42168,-0.47291,-0.50481,-0.52413,-0.53132,-0.52683,-0.52817,-0.5412,-0.55738,-0.56412,-0.56412,-0.55558,-0.5448,-0.53132,-0.51335,-0.49582,-0.4783,-0.45763,-0.43337,-0.40191,-0.36911,-0.33407,-0.29992,-0.25813,-0.20691,-0.144,-0.068516,-0.010104,0.080659,0.16558,0.2851,0.39923,0.52998,0.67511,0.83912,1.0229,1.2282,1.4506,1.7018,1.9445,2.1916,2.4621,2.6728,2.9011,3.0336,3.0934,3.1563,3.1325,2.9622,2.8058,2.6144,2.5111,2.303,2.0784,1.8312,1.5769,1.3379,1.1029,0.80811,0.60367,0.40732,0.17996,-0.045601,-0.21904,-0.38843,-0.52817,-0.68274,-0.82563,-0.92448,-1.0265,-1.1199,-1.2282,-1.3051,-1.3846,-1.4493,-1.518,-1.5688,-1.616,-1.6609,-1.6996,-1.7346,-1.7719,-1.7984,-1.8245,-1.8469,-1.8663,-1.8869,-1.9036,2
1.7172,1.5806,1.4561,1.3429,1.2368,1.1344,1.0369,0.9425,0.84859,0.75871,0.67513,0.59785,0.52685,0.45945,0.39564,0.33812,0.28689,0.24286,0.20421,0.17006,0.13861,0.10895,0.082437,0.062666,0.050533,0.038401,0.022224,0.009642,0.008743,0.022673,0.053679,0.10446,0.18579,0.31161,0.49989,0.79601,1.2526,1.7958,2.0007,1.537,0.88229,0.43383,0.20511,0.11075,0.095918,0.13906,0.22938,0.34441,0.42035,0.37587,0.20916,0.01773,-0.12247,-0.20785,-0.25638,-0.28648,-0.30715,-0.32737,-0.34625,-0.36377,-0.38444,-0.40961,-0.43747,-0.46173,-0.47836,-0.48824,-0.49588,-0.50577,-0.52104,-0.53812,-0.5507,-0.55834,-0.56239,-0.56463,-0.56598,-0.56598,-0.56418,-0.56104,-0.55565,-0.5489,-0.54261,-0.53677,-0.53093,-0.52554,-0.52015,-0.51386,-0.50756,-0.50172,-0.49678,-0.49319,-0.48959,-0.4842,-0.47656,-0.46533,-0.4496,-0.42848,-0.40646,-0.39028,-0.39028,-0.40556,-0.42174,-0.43252,-0.43657,-0.43702,-0.43297,-0.42533,-0.415,-0.40331,-0.39388,-0.38714,-0.3813,-0.3777,-0.37905,-0.38489,-0.39747,-0.4132,-0.42623,-0.43926,-0.44915,-0.45274,-0.4514,-0.44421,-0.42264,-0.37815,-0.32782,-0.29547,-0.27929,-0.28558,-0.29906,-0.30536,-0.29996,-0.28783,-0.27435,-0.26446,-0.26042,-0.26851,-0.28289,-0.30311,-0.33007,-0.35568,-0.37995,-0.38175,-0.36018,-0.32153,-0.30446,-0.36242,-0.42309,-0.47386,-0.50532,-0.52509,-0.53273,-0.52868,-0.52958,-0.54216,-0.55879,-0.56553,-0.56553,-0.55654,-0.54531,-0.53318,-0.5143,-0.49633,-0.47926,-0.45903,-0.43387,-0.40242,-0.36871,-0.33322,-0.30086,-0.25862,-0.20829,-0.14494,-0.068995,-0.011927,0.078842,0.16467,0.2842,0.39833,0.52954,0.67558,0.84005,1.0243,1.2287,1.4516,1.7028,1.9468,2.194,2.4645,2.6761,2.903,3.0324,3.0877,3.1533,3.134,2.965,2.8078,2.6118,2.508,2.3022,2.0771,1.8295,1.5747,1.3361,1.1025,0.80814,0.60189,0.40597,0.1795,-0.046078,-0.21863,-0.38624,-0.52644,-0.68146,-0.82481,-0.92322,-1.0252,-1.1182,-1.2265,-1.3034,-1.3829,-1.4481,-1.5173,-1.5689,-1.6161,-1.6611,-1.6997,-1.7343,-1.772,-1.7986,-1.8246,-1.8471,-1.8664,-1.8871,-1.9037,2
1.7179,1.5829,1.4596,1.3457,1.239,1.1362,1.0366,0.94235,0.85078,0.76188,0.67879,0.60196,0.53137,0.46347,0.39915,0.33929,0.28657,0.24146,0.20125,0.16462,0.13112,0.0994,0.071704,0.052048,0.0382,0.025245,0.010504,-0.002898,-0.005578,0.00559,0.032393,0.081085,0.16194,0.28523,0.47241,0.77483,1.2484,1.8152,2.0288,1.5494,0.87043,0.40317,0.16373,0.064109,0.050708,0.10029,0.19723,0.3165,0.39781,0.35894,0.19321,-0.002898,-0.15121,-0.24189,-0.29237,-0.31962,-0.3357,-0.35044,-0.36652,-0.38216,-0.40047,-0.42281,-0.44872,-0.47284,-0.4916,-0.50277,-0.51037,-0.51885,-0.53181,-0.5461,-0.55638,-0.56219,-0.56576,-0.56799,-0.57023,-0.57157,-0.56933,-0.56487,-0.55861,-0.55102,-0.54342,-0.53672,-0.53092,-0.52556,-0.52019,-0.51439,-0.50813,-0.50277,-0.49875,-0.49518,-0.4916,-0.48535,-0.47776,-0.46525,-0.44872,-0.42728,-0.40316,-0.38573,-0.38618,-0.40182,-0.41968,-0.43085,-0.43532,-0.43443,-0.42951,-0.42147,-0.4112,-0.40003,-0.3902,-0.38216,-0.37546,-0.37189,-0.37278,-0.37993,-0.39422,-0.4103,-0.42504,-0.43889,-0.44961,-0.45408,-0.45319,-0.44515,-0.42192,-0.37546,-0.3223,-0.28701,-0.26959,-0.27629,-0.29058,-0.29818,-0.29371,-0.28076,-0.26735,-0.25708,-0.25306,-0.26155,-0.27629,-0.29639,-0.32498,-0.35268,-0.37814,-0.37993,-0.3567,-0.31649,-0.29907,-0.35804,-0.41924,-0.46972,-0.50099,-0.5193,-0.52511,-0.51975,-0.52019,-0.5336,-0.55057,-0.55727,-0.55772,-0.54923,-0.53851,-0.526,-0.50635,-0.48982,-0.47329,-0.45274,-0.42817,-0.3969,-0.36295,-0.32587,-0.29371,-0.25217,-0.20169,-0.14049,-0.064545,-0.007365,0.081531,0.16596,0.28568,0.39959,0.53048,0.67477,0.83782,1.0219,1.2283,1.4503,1.7018,1.9466,2.1923,2.4634,2.6752,2.903,3.0361,3.096,3.1616,3.1366,2.9687,2.8186,2.626,2.5251,2.3187,2.0949,1.8474,1.5914,1.352,1.1184,0.82442,0.61804,0.42104,0.19321,-0.032381,-0.20526,-0.37412,-0.51394,-0.6694,-0.81279,-0.91062,-1.0129,-1.1058,-1.2144,-1.2912,-1.3707,-1.4364,-1.5056,-1.557,-1.6044,-1.6499,-1.6888,-1.7236,-1.7612,-1.788,-1.8134,-1.8358,-1.855,-1.8751,-1.8925,2
