att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,att152,att153,att154,att155,att156,att157,att158,att159,att160,att161,att162,att163,att164,att165,att166,att167,att168,att169,att170,att171,att172,att173,att174,att175,att176,att177,att178,att179,att180,att181,att182,att183,att184,att185,att186,att187,att188,att189,att190,att191,att192,att193,att194,att195,att196,att197,att198,att199,att200,att201,att202,att203,att204,att205,att206,att207,att208,att209,att210,att211,att212,att213,att214,att215,att216,att217,att218,att219,att220,att221,att222,att223,att224,att225,att226,att227,att228,att229,att230,att231,att232,att233,att234,target
-0.49512,-0.49734,-0.49783,-0.48525,-0.45983,-0.43417,-0.4391,-0.47217,-0.49783,-0.50844,-0.51165,-0.50918,-0.50202,-0.48722,-0.46032,-0.40481,-0.30438,-0.18027,-0.10575,-0.075401,0.014167,0.13779,0.21601,0.29793,0.39342,0.4097,0.40181,0.50544,0.75292,1.0974,1.4231,1.6535,1.8591,2.1483,2.4821,2.7012,2.7422,2.6746,2.5959,2.5929,2.7155,2.9065,3.0321,3.0388,2.9544,2.8656,2.8767,2.9206,2.7681,2.3489,1.9102,1.6977,1.714,1.7821,1.7281,1.5176,1.2427,1.0007,0.82423,0.69815,0.59846,0.50889,0.44622,0.43709,0.482,0.53998,0.55726,0.5121,0.40674,0.27029,0.15012,0.078321,0.059322,0.07462,0.10102,0.11903,0.1252,0.11805,0.099295,0.077828,0.06327,0.060556,0.075854,0.11065,0.15037,0.18886,0.22662,0.25302,0.25919,0.24956,0.2318,0.21132,0.19454,0.18269,0.17233,0.15086,0.11829,0.087944,0.070179,0.06475,0.06327,0.061543,0.055374,0.046738,0.04427,0.051426,0.065984,0.081529,0.10028,0.12027,0.14445,0.18072,0.22514,0.26264,0.29299,0.31618,0.31816,0.30089,0.28016,0.26387,0.24932,0.22316,0.18788,0.14618,0.10423,0.064257,0.040076,0.036375,0.047972,0.075854,0.11558,0.15432,0.18837,0.20219,0.19429,0.16616,0.13532,0.097074,0.05488,0.017869,-0.013715,-0.040117,-0.081817,-0.13215,-0.16127,-0.23332,-0.314,-0.42775,-0.52744,-0.63009,-0.71669,-0.77196,-0.82082,-0.8566,-0.88497,-0.90052,-0.921,-0.9284,-0.94173,-0.95135,-0.959,-0.96393,-0.97528,-0.98639,-0.99502,-0.99922,-1.0002,-1.0007,-1.0024,-0.99897,-0.9928,-0.97454,-0.94691,-0.93087,-0.90545,-0.88522,-0.86301,-0.84303,-0.82699,-0.81416,-0.80725,-0.8075,-0.80898,-0.81613,-0.83587,-0.86252,-0.89164,-0.921,-0.93482,-0.94518,-0.95801,-0.95579,-0.96739,-0.96566,-0.95826,-0.9511,-0.9553,-0.97898,-0.98417,-0.98293,-0.9706,-0.96591,-0.94863,-0.91606,-0.86721,-0.84475,-0.82748,-0.79911,-0.75272,-0.70485,-0.64835,-0.60665,-0.56149,-0.51634,-0.4998,-0.49808,-0.51708,-0.55261,-0.58641,-0.62762,-0.66883,-0.7199,-0.76308,-0.80404,-0.83711,-0.85709,-0.87634,-0.89929,-0.92026,-0.94715,-0.9738,-0.997,-1.0207,-1.0355,-1.0355,2
-0.48686,-0.48735,-0.48831,-0.47309,-0.44435,-0.41995,-0.42116,-0.44797,-0.48324,-0.49894,-0.49918,-0.49846,-0.49049,-0.46947,-0.43131,-0.37237,-0.27091,-0.13661,-0.062207,-0.032495,0.060987,0.18515,0.2651,0.35037,0.44482,0.46125,0.45569,0.55956,0.81078,1.1581,1.4883,1.7186,1.9186,2.2031,2.5278,2.7321,2.7553,2.671,2.5836,2.5809,2.7046,2.8935,3.0203,3.0215,2.9256,2.8365,2.85,2.9034,2.7638,2.3567,1.9326,1.7272,1.7533,1.8359,1.7876,1.5731,1.2859,1.0282,0.83469,0.69169,0.5813,0.48685,0.42115,0.41076,0.45497,0.5127,0.53299,0.49217,0.38999,0.2523,0.13128,0.062437,0.04746,0.063645,0.083452,0.090457,0.07838,0.054224,0.025962,-0.002059,-0.021867,-0.024524,-0.005199,0.032242,0.082969,0.13756,0.18466,0.22066,0.24216,0.25085,0.25085,0.24409,0.23563,0.22766,0.21703,0.19336,0.15568,0.11655,0.087317,0.07065,0.061471,0.053016,0.039006,0.021614,0.014367,0.017749,0.026928,0.040938,0.055673,0.069442,0.087317,0.1122,0.14626,0.18152,0.21365,0.24167,0.2552,0.25303,0.2436,0.23394,0.22211,0.20012,0.1692,0.12669,0.080312,0.03973,0.013159,0.004946,0.016299,0.047702,0.09239,0.13345,0.16751,0.18297,0.17838,0.1535,0.12428,0.088283,0.050117,0.016299,-0.014861,-0.04264,-0.083705,-0.13008,-0.15521,-0.22791,-0.31343,-0.42575,-0.526,-0.62842,-0.71707,-0.77625,-0.8248,-0.85983,-0.89437,-0.91635,-0.93471,-0.93737,-0.94341,-0.95041,-0.95331,-0.95911,-0.97239,-0.98036,-0.9852,-0.98761,-0.98592,-0.98109,-0.98157,-0.9794,-0.97747,-0.96225,-0.94268,-0.93012,-0.91128,-0.89485,-0.87142,-0.85331,-0.84388,-0.83495,-0.82818,-0.82794,-0.83519,-0.84847,-0.86224,-0.88374,-0.91176,-0.93761,-0.94365,-0.95621,-0.96394,-0.93882,-0.94896,-0.96345,-0.95621,-0.95138,-0.94751,-0.94244,-0.94486,-0.95428,-0.9492,-0.94051,-0.9277,-0.90886,-0.87021,-0.84388,-0.81466,-0.76731,-0.70596,-0.65426,-0.59532,-0.54919,-0.50232,-0.46126,-0.44821,-0.45377,-0.48058,-0.52358,-0.5644,-0.61368,-0.66078,-0.7161,-0.76272,-0.80451,-0.84026,-0.86176,-0.87915,-0.90065,-0.91901,-0.94147,-0.96563,-0.98447,-1.0038,-1.0173,-1.0173,2
-0.60446,-0.59943,-0.59757,-0.57928,-0.55198,-0.52919,-0.52442,-0.54827,-0.58379,-0.59863,-0.59572,-0.58406,-0.57186,-0.5496,-0.50905,-0.44385,-0.34286,-0.21962,-0.14116,-0.10671,-0.018712,0.10162,0.17901,0.26701,0.3664,0.3884,0.38548,0.48912,0.74197,1.0958,1.438,1.6725,1.8663,2.1327,2.4372,2.6378,2.6625,2.5811,2.5013,2.5072,2.6296,2.816,2.94,2.9358,2.8454,2.7547,2.7693,2.8297,2.6993,2.3079,1.9029,1.7264,1.7809,1.8867,1.8586,1.6516,1.351,1.0651,0.84083,0.67491,0.54637,0.443,0.37382,0.36295,0.41252,0.47215,0.49707,0.46659,0.37462,0.25084,0.15065,0.10745,0.11196,0.148,0.19359,0.21638,0.2079,0.17981,0.14906,0.12282,0.10586,0.1101,0.13607,0.17848,0.23759,0.30305,0.36216,0.40483,0.43134,0.44061,0.43266,0.41676,0.40165,0.38866,0.37435,0.34997,0.31366,0.27337,0.24289,0.2238,0.20578,0.18537,0.15993,0.13024,0.10665,0.098968,0.099233,0.099763,0.10533,0.11408,0.12892,0.15622,0.19412,0.22911,0.26197,0.28397,0.28927,0.28105,0.26674,0.25243,0.23176,0.19836,0.15807,0.10639,0.052585,0.006467,-0.017917,-0.020568,-0.004135,0.036947,0.087041,0.13077,0.16629,0.18034,0.17451,0.14456,0.10268,0.054971,0.011503,-0.028784,-0.06377,-0.0916,-0.13957,-0.19947,-0.23366,-0.31742,-0.40859,-0.52548,-0.62673,-0.73248,-0.82816,-0.88806,-0.93471,-0.96546,-0.99461,-1.011,-1.0299,-1.0309,-1.0304,-1.0354,-1.0336,-1.032,-1.0428,-1.0529,-1.0585,-1.0603,-1.0588,-1.0569,-1.0619,-1.0633,-1.0585,-1.0444,-1.0325,-1.0185,-0.99011,-0.96917,-0.95247,-0.93047,-0.90874,-0.88541,-0.86712,-0.86288,-0.85811,-0.86394,-0.88276,-0.89522,-0.90185,-0.91536,-0.92994,-0.94902,-0.95061,-0.9363,-0.96493,-0.96996,-0.95777,-0.95008,-0.95591,-0.95963,-0.9583,-0.97076,-0.96016,-0.94134,-0.9257,-0.90741,-0.85228,-0.80908,-0.75872,-0.67868,-0.57822,-0.49155,-0.39428,-0.3206,-0.24851,-0.18225,-0.16104,-0.1735,-0.22015,-0.29993,-0.37414,-0.46081,-0.54324,-0.63971,-0.71923,-0.7892,-0.84592,-0.88038,-0.90741,-0.93683,-0.96307,-0.9962,-1.0304,-1.058,-1.0874,-1.1099,-1.1099,2
-0.44613,-0.44827,-0.44993,-0.43733,-0.41047,-0.38051,-0.37956,-0.40904,-0.4371,-0.45279,-0.45469,-0.45374,-0.44922,-0.43282,-0.40785,-0.3584,-0.26591,-0.14608,-0.072855,-0.04052,0.045784,0.16276,0.24407,0.33038,0.42572,0.4445,0.43451,0.52771,0.76499,1.0981,1.4157,1.6483,1.8606,2.1504,2.4835,2.7032,2.736,2.6542,2.5686,2.5736,2.7132,2.9174,3.0569,3.0703,2.9794,2.8848,2.8953,2.9435,2.798,2.3848,1.9381,1.7122,1.7196,1.7838,1.7315,1.5253,1.2583,1.0272,0.85843,0.73503,0.63803,0.54935,0.48064,0.46471,0.50299,0.55529,0.56789,0.51392,0.39885,0.25548,0.12686,0.04412,0.015352,0.017254,0.027477,0.032946,0.031281,0.0251,0.017254,0.006317,-0.005333,-0.004857,0.014876,0.048875,0.089056,0.13328,0.1687,0.1863,0.19034,0.18677,0.18035,0.17132,0.16276,0.15325,0.13756,0.11283,0.076217,0.037939,0.015827,0.007982,0.004177,0.000849,-0.005095,-0.006759,0.001324,0.017254,0.041029,0.064329,0.087391,0.10855,0.13066,0.15729,0.18891,0.22196,0.25643,0.28663,0.29828,0.29329,0.28378,0.27546,0.26547,0.24645,0.21911,0.17988,0.13661,0.098328,0.069798,0.06005,0.064329,0.083587,0.11687,0.14398,0.16751,0.17821,0.17798,0.16419,0.14017,0.10855,0.078119,0.051015,0.023436,-0.005095,-0.044325,-0.08926,-0.1166,-0.18365,-0.26401,-0.37552,-0.47347,-0.57214,-0.65797,-0.71313,-0.75949,-0.79872,-0.83533,-0.85317,-0.87266,-0.87908,-0.88788,-0.89834,-0.90737,-0.91403,-0.92758,-0.93757,-0.94137,-0.94161,-0.94732,-0.94874,-0.94541,-0.93876,-0.9283,-0.91142,-0.89382,-0.88074,-0.85745,-0.83961,-0.82345,-0.81037,-0.80157,-0.79634,-0.79967,-0.80918,-0.82844,-0.85174,-0.88312,-0.91617,-0.94351,-0.96895,-0.97822,-0.99867,-1.0039,-0.99748,-0.99201,-0.96776,-0.97014,-0.99368,-0.98203,-0.97014,-0.96871,-0.97109,-0.96134,-0.94541,-0.93424,-0.92402,-0.90832,-0.88431,-0.85459,-0.8282,-0.77494,-0.72525,-0.67794,-0.64133,-0.60638,-0.57238,-0.5593,-0.55978,-0.57951,-0.61303,-0.64394,-0.68674,-0.73001,-0.78089,-0.82178,-0.85958,-0.89596,-0.9214,-0.93899,-0.9535,-0.9642,-0.97513,-0.98607,-0.99392,-1.0018,-1.0077,-1.0077,2
-0.62885,-0.63771,-0.64126,-0.62678,-0.58719,-0.54287,-0.52632,-0.53903,-0.55528,-0.56178,-0.55676,-0.54464,-0.53282,-0.51953,-0.49796,-0.45039,-0.35732,-0.23736,-0.16586,-0.131,-0.034086,0.091485,0.16358,0.23921,0.3311,0.36183,0.37513,0.47617,0.7025,1.0175,1.3171,1.5192,1.6896,1.9295,2.2126,2.4114,2.4552,2.4073,2.3662,2.3996,2.5423,2.7376,2.8659,2.8735,2.7819,2.6827,2.6774,2.7066,2.5559,2.165,1.76,1.5735,1.6116,1.6976,1.6619,1.4716,1.2148,0.98821,0.82836,0.71461,0.62597,0.55063,0.49715,0.48622,0.50956,0.52877,0.50602,0.4289,0.30569,0.16624,0.058393,0.01171,0.026483,0.077007,0.13551,0.18987,0.23951,0.28767,0.33879,0.38606,0.43008,0.48474,0.55033,0.62065,0.68684,0.73588,0.75686,0.74504,0.70634,0.65404,0.59584,0.53143,0.46613,0.40704,0.3509,0.29092,0.23006,0.17687,0.14349,0.12812,0.12339,0.12014,0.11837,0.12369,0.13639,0.15767,0.18633,0.21499,0.24099,0.26137,0.28028,0.30481,0.33199,0.35533,0.37867,0.39758,0.40142,0.38488,0.35799,0.33051,0.30156,0.26817,0.23596,0.19637,0.15944,0.13167,0.11896,0.12369,0.14053,0.1683,0.19903,0.21883,0.22858,0.22178,0.20228,0.16535,0.13049,0.095326,0.055438,0.015847,-0.025518,-0.072791,-0.13691,-0.21698,-0.27223,-0.38184,-0.48673,-0.61319,-0.72162,-0.82917,-0.92401,-0.98429,-1.0319,-1.0688,-1.1072,-1.1285,-1.1497,-1.1554,-1.1636,-1.171,-1.1728,-1.1737,-1.1837,-1.1908,-1.1908,-1.1825,-1.1704,-1.1598,-1.161,-1.1521,-1.1341,-1.1054,-1.0759,-1.0546,-1.0209,-0.99315,-0.96715,-0.94913,-0.93495,-0.92638,-0.9246,-0.92785,-0.93642,-0.94735,-0.96922,-0.99965,-1.0165,-1.0206,-1.0212,-1.0236,-1.0224,-1.0118,-1.0091,-1.0118,-0.99965,-0.98045,-0.99699,-1.0109,-0.98311,-0.9642,-0.94647,-0.92017,-0.87851,-0.82237,-0.73433,-0.66401,-0.57537,-0.45571,-0.31152,-0.19895,-0.089337,-0.007199,0.060757,0.11424,0.12162,0.084689,0.001074,-0.12302,-0.23973,-0.38716,-0.53016,-0.69178,-0.81735,-0.92401,-1.0189,-1.0856,-1.1356,-1.1802,-1.2053,-1.223,-1.2351,-1.2419,-1.2487,-1.2537,-1.2537,2
-0.64359,-0.64827,-0.65354,-0.63715,-0.59677,-0.56136,-0.55171,-0.56956,-0.5877,-0.59238,-0.59121,-0.58945,-0.58419,-0.57073,-0.5441,-0.48704,-0.38286,-0.24738,-0.16252,-0.12155,-0.024985,0.09382,0.15703,0.2176,0.29368,0.31914,0.32997,0.43209,0.65829,0.97549,1.2795,1.4823,1.6532,1.8973,2.1872,2.3886,2.4319,2.383,2.3467,2.3941,2.5469,2.7482,2.881,2.8784,2.7713,2.6513,2.6309,2.6566,2.5091,2.1278,1.7343,1.5514,1.5891,1.6772,1.6389,1.4478,1.1953,0.9711,0.80987,0.69662,0.61235,0.54387,0.49325,0.48564,0.5149,0.53831,0.51549,0.43385,0.3089,0.17078,0.063972,0.019494,0.036758,0.092064,0.15878,0.21906,0.2729,0.32616,0.37883,0.42799,0.4713,0.51841,0.57723,0.64249,0.70891,0.75983,0.78353,0.77622,0.74169,0.68901,0.6223,0.55411,0.49091,0.43209,0.37971,0.32499,0.26822,0.22199,0.19712,0.1898,0.19068,0.19243,0.19419,0.20092,0.21467,0.23399,0.25857,0.28198,0.30129,0.32002,0.3443,0.3721,0.40137,0.42653,0.44906,0.46399,0.45931,0.43385,0.39844,0.36157,0.32528,0.28549,0.24774,0.20414,0.16112,0.12923,0.11255,0.1105,0.12601,0.15117,0.17488,0.1898,0.19331,0.18336,0.1661,0.13391,0.10406,0.071873,0.038514,0.005155,-0.032886,-0.07356,-0.1353,-0.21724,-0.27371,-0.37877,-0.48499,-0.60994,-0.71704,-0.82384,-0.91836,-0.97776,-1.0234,-1.0574,-1.0887,-1.108,-1.1308,-1.1399,-1.1536,-1.1633,-1.1694,-1.175,-1.1876,-1.1931,-1.1928,-1.1925,-1.1911,-1.187,-1.1855,-1.1788,-1.165,-1.1384,-1.1092,-1.0872,-1.0588,-1.0421,-1.0263,-1.0088,-0.99503,-0.98918,-0.98625,-0.98449,-0.98332,-0.98713,-1.0041,-1.0231,-1.0339,-1.0448,-1.0503,-1.0448,-1.031,-1.0085,-1.0056,-1.0111,-1.0059,-0.99678,-0.98771,-0.99122,-0.97747,-0.96518,-0.93738,-0.90461,-0.86276,-0.80716,-0.72055,-0.64447,-0.55405,-0.44314,-0.31175,-0.20114,-0.094044,-0.017669,0.044952,0.097039,0.10172,0.065435,-0.012402,-0.13004,-0.24357,-0.38315,-0.5201,-0.67227,-0.7937,-0.89963,-0.99386,-1.0626,-1.1168,-1.1642,-1.1914,-1.2101,-1.223,-1.2312,-1.2376,-1.2417,-1.2417,2
-0.65175,-0.66262,-0.67289,-0.65779,-0.61821,-0.57713,-0.56202,-0.57622,-0.59133,-0.59525,-0.59827,-0.59374,-0.5877,-0.58045,-0.55417,-0.50009,-0.401,-0.27442,-0.19588,-0.14996,-0.046037,0.082355,0.16332,0.24942,0.34488,0.37539,0.39442,0.50106,0.72462,1.0312,1.321,1.5231,1.6992,1.9484,2.2418,2.4463,2.5016,2.4665,2.4348,2.4674,2.5982,2.7732,2.8777,2.8698,2.7741,2.6665,2.6469,2.6574,2.4955,2.1094,1.7243,1.553,1.5889,1.6638,1.6206,1.4352,1.1926,0.98231,0.82824,0.71465,0.62764,0.55423,0.49563,0.4775,0.49895,0.51375,0.48687,0.40711,0.28325,0.1464,0.041269,-0.003139,0.011966,0.06302,0.12404,0.18205,0.23491,0.28718,0.34005,0.38808,0.43037,0.47418,0.52735,0.58988,0.65151,0.69652,0.71465,0.70528,0.67145,0.62251,0.56692,0.5068,0.44518,0.3914,0.34307,0.2905,0.23461,0.18869,0.16392,0.15546,0.15335,0.15154,0.15274,0.15879,0.17117,0.19292,0.22072,0.2473,0.27358,0.29503,0.31588,0.34065,0.36965,0.39744,0.42312,0.44125,0.44397,0.42947,0.40258,0.37267,0.34307,0.30863,0.27328,0.23612,0.19987,0.16996,0.15546,0.15697,0.17329,0.20168,0.22797,0.24337,0.25093,0.24096,0.22162,0.18446,0.1461,0.10803,0.07299,0.037946,-0.001931,-0.046037,-0.10887,-0.19044,-0.24361,-0.35176,-0.4581,-0.58468,-0.69253,-0.79977,-0.89886,-0.96049,-1.007,-1.0372,-1.0683,-1.0862,-1.107,-1.1085,-1.1073,-1.1167,-1.1182,-1.1176,-1.1251,-1.1315,-1.1357,-1.1342,-1.1245,-1.1161,-1.1179,-1.1085,-1.0919,-1.065,-1.0333,-1.0082,-0.97227,-0.94448,-0.92092,-0.90279,-0.88466,-0.8759,-0.87107,-0.87137,-0.87923,-0.89645,-0.92152,-0.95082,-0.98224,-1.0046,-1.0218,-1.0273,-1.0291,-1.0442,-1.0424,-1.0309,-1.0215,-1.0236,-1.0263,-1.0378,-1.026,-1.0013,-0.97378,-0.95656,-0.92001,-0.86714,-0.78316,-0.71579,-0.62818,-0.51187,-0.37895,-0.27291,-0.16778,-0.091654,-0.024286,0.02979,0.033717,-0.001629,-0.079872,-0.1992,-0.31249,-0.45599,-0.59163,-0.7466,-0.86714,-0.96774,-1.0563,-1.1185,-1.1653,-1.2088,-1.2351,-1.2526,-1.2656,-1.2714,-1.2765,-1.2825,-1.2825,2
-0.4705,-0.4989,-0.51774,-0.51413,-0.48676,-0.45836,-0.45527,-0.47334,-0.49425,-0.50303,-0.50225,-0.49322,-0.48005,-0.4612,-0.43229,-0.38762,-0.31249,-0.21877,-0.15939,-0.12247,-0.027462,0.099046,0.2018,0.31953,0.44785,0.50955,0.54208,0.6562,0.88004,1.1728,1.4573,1.6814,1.905,2.1962,2.511,2.7227,2.7632,2.6917,2.5951,2.5494,2.6093,2.7353,2.829,2.8443,2.8156,2.8197,2.9135,3.0095,2.8933,2.5244,2.1312,1.9192,1.8952,1.9037,1.7966,1.5567,1.2655,1.0068,0.81033,0.66498,0.54983,0.44578,0.35774,0.31359,0.32186,0.34896,0.34587,0.29552,0.19741,0.069356,-0.045018,-0.11524,-0.13874,-0.13177,-0.11369,-0.096395,-0.085036,-0.076774,-0.069545,-0.069545,-0.076774,-0.08013,-0.067479,-0.038047,0.001713,0.045087,0.083039,0.1086,0.12383,0.13648,0.15042,0.16462,0.17598,0.18502,0.18812,0.18063,0.16333,0.14474,0.13752,0.13777,0.13571,0.12332,0.10292,0.080974,0.065741,0.064967,0.076069,0.091559,0.099821,0.099563,0.10008,0.10653,0.12332,0.14681,0.17547,0.2049,0.22633,0.23975,0.24724,0.24879,0.24105,0.2253,0.20671,0.1827,0.16101,0.14965,0.15481,0.18115,0.21807,0.26738,0.31721,0.34458,0.35413,0.35413,0.34922,0.32986,0.30482,0.27254,0.23407,0.19302,0.14604,0.10008,0.048185,-0.007324,-0.046567,-0.12867,-0.21464,-0.32282,-0.4217,-0.52962,-0.62463,-0.68659,-0.73616,-0.77489,-0.80794,-0.8242,-0.83995,-0.84383,-0.84486,-0.84279,-0.84073,-0.84124,-0.85054,-0.85803,-0.86319,-0.86629,-0.86887,-0.86551,-0.86164,-0.85183,-0.8366,-0.81233,-0.77954,-0.75656,-0.7248,-0.70105,-0.6804,-0.66878,-0.66697,-0.6711,-0.68091,-0.69305,-0.71035,-0.73746,-0.76999,-0.80252,-0.84563,-0.8792,-0.89236,-0.9187,-0.93341,-0.92696,-0.93884,-0.93703,-0.92128,-0.91999,-0.92799,-0.93109,-0.92799,-0.9218,-0.91612,-0.91121,-0.9045,-0.90398,-0.90114,-0.89675,-0.88952,-0.86913,-0.83298,-0.79968,-0.76043,-0.72919,-0.70079,-0.67627,-0.67188,-0.68659,-0.71938,-0.76663,-0.81,-0.86216,-0.91276,-0.96362,-0.99977,-1.0292,-1.0524,-1.0682,-1.079,-1.0855,-1.0894,-1.0925,-1.0945,-1.0961,-1.0963,-1.0968,-1.0968,2
-0.40997,-0.43156,-0.45172,-0.44911,-0.42136,-0.38957,-0.3872,-0.40997,-0.42705,-0.43251,-0.43227,-0.42705,-0.41946,-0.40618,-0.38388,-0.34071,-0.2603,-0.16139,-0.10232,-0.063658,0.033358,0.16026,0.25917,0.37256,0.49353,0.54453,0.57442,0.68827,0.90792,1.1985,1.4779,1.7007,1.9253,2.2194,2.537,2.7458,2.7835,2.7073,2.6153,2.5847,2.6599,2.7972,2.8912,2.8962,2.8421,2.8138,2.8831,2.9557,2.8217,2.4486,2.0565,1.8444,1.8193,1.8328,1.7384,1.5133,1.2426,1.0066,0.82751,0.69326,0.58367,0.48618,0.40363,0.36022,0.36473,0.38608,0.37967,0.32393,0.22312,0.096691,-0.015743,-0.083583,-0.10517,-0.095918,-0.076467,-0.058914,-0.046342,-0.035668,-0.027129,-0.024282,-0.024994,-0.020487,-0.000325,0.031935,0.073919,0.11756,0.15054,0.1707,0.18208,0.19062,0.19489,0.19632,0.19608,0.19442,0.18944,0.17592,0.15172,0.12753,0.11401,0.10784,0.10215,0.090524,0.073919,0.058738,0.050674,0.049962,0.056841,0.068464,0.078901,0.084119,0.0891,0.099537,0.11923,0.14461,0.1726,0.19869,0.21339,0.21672,0.21482,0.21268,0.20675,0.19205,0.17283,0.14722,0.12089,0.10096,0.095742,0.10903,0.13393,0.17117,0.2115,0.23972,0.25846,0.26653,0.26582,0.2523,0.23285,0.20628,0.17544,0.13702,0.088626,0.042609,-0.006492,-0.055593,-0.085955,-0.15996,-0.24014,-0.3464,-0.44413,-0.54992,-0.64267,-0.70387,-0.75344,-0.79116,-0.82887,-0.84832,-0.86872,-0.87276,-0.8794,-0.88675,-0.8877,-0.88983,-0.90217,-0.91213,-0.91854,-0.92162,-0.92257,-0.93087,-0.93633,-0.93229,-0.92613,-0.91806,-0.91071,-0.90312,-0.89221,-0.88343,-0.87584,-0.87442,-0.87608,-0.88082,-0.8896,-0.90264,-0.91711,-0.93301,-0.95008,-0.96289,-0.97428,-0.98472,-0.9878,-0.98495,-0.98495,-0.9693,-0.95127,-0.94202,-0.93324,-0.92684,-0.91498,-0.91522,-0.91237,-0.91166,-0.90075,-0.89268,-0.88675,-0.87371,-0.85852,-0.845,-0.82199,-0.7876,-0.73826,-0.69485,-0.64884,-0.61255,-0.5772,-0.54779,-0.54115,-0.55135,-0.58171,-0.63128,-0.67659,-0.73376,-0.7876,-0.84666,-0.89007,-0.92352,-0.95127,-0.96953,-0.9814,-0.99112,-0.99729,-1.002,-1.0051,-1.0058,-1.0075,-1.0091,-1.0091,2
-0.47766,-0.49915,-0.51912,-0.51758,-0.49071,-0.46,-0.45897,-0.48149,-0.50043,-0.50709,-0.50402,-0.49506,-0.47919,-0.45948,-0.42775,-0.37605,-0.29978,-0.20099,-0.13906,-0.10118,-0.004181,0.12148,0.21899,0.32725,0.44703,0.50692,0.54479,0.66559,0.89209,1.1833,1.4615,1.6827,1.9038,2.1886,2.4912,2.6839,2.7141,2.6419,2.5564,2.5354,2.6161,2.7484,2.8369,2.8446,2.7998,2.7822,2.8589,2.9401,2.8226,2.4771,2.1175,1.9294,1.9158,1.9284,1.8196,1.5721,1.2734,1.006,0.80124,0.64921,0.53404,0.43602,0.35361,0.31778,0.33237,0.35745,0.35003,0.29321,0.19161,0.068248,-0.038988,-0.099388,-0.11039,-0.091198,-0.063557,-0.040011,-0.023632,-0.013906,-0.010323,-0.011859,-0.017489,-0.020561,-0.008788,0.020389,0.062873,0.10971,0.14938,0.17881,0.19801,0.21157,0.22257,0.23128,0.23921,0.24842,0.2538,0.24919,0.23563,0.21899,0.21183,0.21234,0.20799,0.18905,0.1591,0.1289,0.10587,0.094609,0.095888,0.10203,0.10741,0.11022,0.11304,0.12455,0.14605,0.1719,0.20082,0.22539,0.23665,0.23716,0.23384,0.23,0.22232,0.2062,0.18854,0.16729,0.14554,0.13197,0.13453,0.15654,0.19007,0.23486,0.27658,0.30038,0.31138,0.31087,0.30601,0.28886,0.26506,0.23691,0.20543,0.17062,0.12762,0.083348,0.031138,-0.027983,-0.066117,-0.14981,-0.23682,-0.34739,-0.44848,-0.55725,-0.6563,-0.72181,-0.77402,-0.81062,-0.84389,-0.86155,-0.87947,-0.87921,-0.87486,-0.87333,-0.86565,-0.8613,-0.87256,-0.88152,-0.88561,-0.88996,-0.89047,-0.8938,-0.89892,-0.89354,-0.88075,-0.85976,-0.84159,-0.82598,-0.80474,-0.79092,-0.78349,-0.78068,-0.77991,-0.7881,-0.8009,-0.81472,-0.83622,-0.85797,-0.88689,-0.91991,-0.94729,-0.97519,-0.98952,-1.0059,-1.0085,-0.9844,-0.98261,-0.97519,-0.95548,-0.95087,-0.94755,-0.95062,-0.94831,-0.94601,-0.93629,-0.92938,-0.91939,-0.90685,-0.88971,-0.87691,-0.8526,-0.81139,-0.76276,-0.71746,-0.66474,-0.62354,-0.58438,-0.55443,-0.54906,-0.56237,-0.5959,-0.65194,-0.70569,-0.77095,-0.83161,-0.8979,-0.94857,-0.98747,-1.0197,-1.0412,-1.0538,-1.0671,-1.075,-1.0794,-1.0829,-1.084,-1.0855,-1.0881,-1.0881,2
